review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
"Great Culture, Compensation and people",2022-01-26,"Software Engineer II in Munich, Bavaria",5,,I come to the office on flip flops and no one cares. I feel like my opinion is genuinely heard on discussions even with more senior engineers around. The people are generally very smart but also humble.,"It takes longer to build and sse them in production due to the sheer scale / processes like code review, privacy review, UX reviews...  Most of these processes have a reason to exist and are eased by great tooling"
goof,2022-05-24,Specialist,5,,"pay, money, cheddar, benjys, franklins",doesnt pay well whatsoever ye
Great work enviroment,2022-03-21,Anonymous Employee,5,,Great benefits and great work enviroment. Worked with very helpful people and expanded my knowledge.,I did not encounter any cons.
good,2022-04-09,Temp to Perm in Singapore,5,,good good good good good,none that i can think of
Toxic Working Environment,2022-05-08,Pharmacologist in Lagos,1,,You get to learn more about drugs and improve marketing abilities,"Verbal abuse from the MD . Staffs are treatment poorly, Emotional abuse, bad Human Resource. They don’t put staffs mental health as priority . Long working hours and bad pay. Staffs are being punished and made to work overtime without compensation"
Se,2022-04-07,Software Engineer,5,,Work life balance is good kinda,The food is good but bad
Good,2022-04-07,Senior Software Engineer,5,,Very Very Good at all places,No cons as of now.
nothing,2022-07-09,Full Stack Developer,3,,name says every thing here,nothing so far in this company
Good,2022-07-09,Accountant,2,,"Good pay, reputation, good management","No life/work balance, severe competition"
Good,2022-07-01,"Account Strategist in Dublin, Dublin",4,,Amazing food and perks and gym and pool,"Top down directives, too many internal synchs"
Great place to work,2022-03-25,Anonymous Employee,5,,- Fast track career opportunities  - Supportive environment,"- Fast paced, need to be comfortable with ambiguity"
very nice,2022-04-05,Machine Learning Engineer,5,,everything and all are good here,there is no cons to raise
Good,2022-04-26,Software Engineer,5,,Good good good good good,None none none none none
Foreign Language Teacher,2022-01-18,Foreign Language Teacher,5,,"Italki is one of the best network learning platform where careers are developed , her transparency in effective communication is liable.","Is not a one on one platform, you must be computer retreat before you can perform 90% of her teaching work."
I worked 5 years,2022-04-19,Operation Excellence in Hyderābād,5,,Awesome Work Place nice culture,Nothing it all good good perk
Good,2022-04-19,Sales,5,,Was Fun and intresting position,Enjoyed so no cons come to mind
Had a decent time,2022-04-20,Software Engineer,4,,"Food, Money and other things",Too much to handle. Just can't anymore.
Good overall,2022-04-20,"Business Development Representative (BDR) in Dublin, Dublin",3,,Nice to have food but quality reduced,The salaries aren’t the highest in the market
good,2022-04-25,Software Engineer,5,,good salary and good envrionment,promotion is not alwasy easy
Great,2022-04-26,Software Development Engineer (SDE),5,,Great  Very great Super great Awesome great,Everything above is a lie
Freedom and Inclusion,2022-04-15,Anonymous Employee,5,,- A lot of freedom to work that you care,- Lengthy performance review process
Great Workplace,2022-04-17,Anonymous Employee,5,,The salary was great yo,"Nothing, its google duh, everyone wants to work here"
Great place to work,2022-06-05,Learning and Development Manager,4,,"Culture. Pay. Benefits, Mobility options",Politics and toxicity. Lack of inclution and trust
manager,2022-03-04,"Project Manager in London, ON",5,,"Great progression in career, started as apprentice","barely time to myself, so very time consuming"
Meh,2022-07-28,Anonymous Employee,1,,It's Google and their Google,The lunches are not good
Professionalism,2022-05-15,Customer Service,4,,Google is a great place to find a job at will help you to gain much experience and professionalism skills at you job,You have to give it a try
Very good,2022-03-02,Software Engineer,5,,"Best place for work, friendly, good salary, nice staff, cool","Good, good, good, good, good"
good company,2022-02-24,Systems Engineer,5,,it is a verygood company,no cons thats why it is a goo company
A Big Company that pretends it's a Startup,2021-08-27,"Senior SRE in Dublin, Dublin",3,,"Amazing tech, excellent benefits, a very generous employer. Salaries are not top of the line, but certainly high; office amenities are well documented; there are various budgets and stipends for training and learning; out of hours on-call times get (some) time off in lieu.","Many policies are enforced unevenly, the dismissal of various ""troublemakers"" have made the news and should be reviewed carefully. There is a significant amount of gaslighting and straight up dishonesty about policies, especially around topics where it is easy to be vague such as communications and confidentiality.  The positives above only apply to Engineering teams. Life is very different in Sales, I am told.   While there are many claims about ""we're a family"" and ""community"" and so on, there is the usual strong disconnect between senior and exec management and the individual contributors at the coalface. This is expected in a huge company, but as it fails to admit that it is a huge company, it takes no steps to correct this."
Salary,2022-03-10,Anonymous Employee in New Delhi,5,,Salary is good as per industry,Nothing bad in the company
not bad,2022-02-27,Software Developer,5,,"great work environment, in love with my manager",in love with my manager
Recruiter,2022-02-28,Recruiter,5,,"Development opportunities, variety in requisitions, training","Workload, number of vacancies to fill"
something,2022-02-24,"Graphic Designer in Toronto, ON",5,,good working conditions and nice people,The food isn't good sometimes
Amazing,2022-02-25,Manager in Mumbai,5,,Nice place and great people,No cons I can think of
Google,2022-05-31,Project Manager,4,,Great job. Great company. Would recommend.,None I can think of
A,2022-05-31,Logistics Specialist,4,,Good company and good job,I would've like a better salary
Great culture,2022-02-22,"Front End Developer in Warsaw, Masovia",5,,"Flexible hours , great co-workers",there are no cons in google
Overhyped place to work,2022-05-16,"Account Strategist in Dublin, Dublin",3,,Culture  People  Free food  WFA Policy,Micromanagement and mobbing  Salary Lack of flexibility
A great experience,2022-02-16,Software Engineer in Bangalore,5,,Everything about google is great,"Nothing as such , a great working experience."
Nice environment，nice culture.,2022-02-20,Consultant,5,,It provides independence and flexibility,It takes time to be known.
Great Team,2022-01-30,Anonymous Employee,5,,Large company that has high standards and comes with the benefit of having many options and opportunities inside the company.,Didn't discover the cons actually.
Good,2022-02-24,Software Engineer,5,,"High Pay, Flexible Time oFF",I had to work from home
Best Company,2022-03-09,Data Analyst,5,,Best Company in the World.,Google is the best Company in this World.
Good,2022-03-16,Anonymous Employee,3,,Very good to work good seniors,Not at all.everything is good.
Very nice company,2022-03-11,Software Developer in Zürich,4,,"Good Flexibility, Fast Growth, Nice peers",Sometimes is little bit stressfull
Good company,2022-03-11,Software Engineer,5,,Good environment and good work experience,"None , very good environment"
Good company,2022-03-07,Business Internship,5,,A lot of benefits. High salary and medical insurance,No work-life balance. Competitive colleagues.
Overall good experience,2022-02-25,Tech Recruiter in Zürich,4,,"Great benefits, great colleagues and a very good salary.",Sometimes it could be a toxic environment.
Learning opportunity,2021-08-12,Junior User Experience Designer,4,,"Really cool place to work, they've taken the time to make the office feel like a relaxed place to be in. Also, having Google on my CV has been invaluable - recruiters will always ask about it and so I feel it gives me a bit of an edge. I was always working on some really exciting, cutting edge projects and each day was varied with what I was working on. It's hard to get bored here.",The work/life balance wasn't so good; it was very easy to find yourself working late 3-4 times a week. Most of my projects were lone-working so I didn't have much opportunity to make friends or learn from peers/management. There also wasn't much space for internal progression.
Good,2022-04-30,SSE- Development,1,,"There are some pros,maybe youll find them.",Pretty much everything thats not a pro?
High on Politics,2022-04-16,Senior Account Executive,1,,- Good WLB  - job security - decent salary,- promotion is very difficult - managers keep changing - Politics take precedence over performance
Awesome,2022-03-08,Tech Recruiter in Bangalore,5,,"Best, awesome,good pay, best is world class amenities,",Not much but it is pressurizing
NLP research,2022-02-22,Research Intern,5,,Free and a lot of fun,Help a little on future career
Excellent benefits for employees,2022-02-22,Operations Manager in Mumbai,5,,All are absolutely on place,Nothing to say about orgnation
Good company culture,2022-02-22,"Client Director in London, England",4,,high investment in people and culture,high expectations and long working hours
Great company,2022-02-23,Security Guard,5,,great perfect excellent inspirational great benefits,competitive stressful slow processes large scale
CEO at google,2022-02-21,CEO-Founder,5,,Everything that you can think of,None that I can think of
My life's best employment,2022-02-21,IT Engineer in Riyadh,5,,Everything is good in google,very challenging and very stressful environment.
Nice,2022-02-21,Software Engineer,5,,It is a good place to work,I dont think there are any cons
Big company - safe haven,2020-10-26,"Technical Solutions Engineer in Waterloo, ON",4,,- Strong hiring process ensures that the bar is in general fairly high. Of course there are always exceptions - Decent benefits. Far better than rivals Amazon or Microsoft. But no match to other Bay Area counterparts such as Facebook or Netflix.  - Bureaucracy is there. But the company tends to be data driven and makes tough decisions based on where the data points. Which means that the typical corporate fiefdom politics will have diminishing returns in the medium to long term.,"- Big company. Which means the company culture is rather diluted in day to day experience. What really matters is the team, organization, manager and role that you sign up for - Tough to make an impact as there are plenty of smart people around. This means the ones who are well entrenched in the system tend to perform better. As a new comer, don't expect immediate success - Imposter syndrome is a real thing. But you need to remember that this is a well oiled machine and will function very well without any single individual. This includes even the CEO - Pichai. Yes, Google will run very well without him. - Expect to be low balled in terms of salary/designation. Google has plenty of applicants. And they can always find a better person for the role at a cheaper price given enough time. So be ready to eat humble pie and join on the company's terms."
good,2022-02-27,Search Engine Evaluator,4,,good to work with google,not able to comunicate with team
Product Owner,2022-02-22,Product Owner,5,,Great place to work. Friendly management team,Provide more training to interns
Good working environment,2022-01-10,Anonymous Employee,5,,Good team to work in,Less area for personal improvement
very good,2022-04-22,"Data Analyst in Newmarket, ON",4,,Great people to work with,You work on google's time
Great company,2022-04-22,"Anonymous Employee in London, England",4,,Overall lots of growth opportunities,High stress and long hrs
great,2022-01-08,Data Analyst,5,,The company is great to work upon.,as such there is no cons.
Reveiw,2022-01-12,Specialist,5,,Good good good good good,Idk idek that’s it con
Bureaucratic and averse to risk,2022-03-20,"Head of Marketing in São Paulo, São Paulo",3,,"Perks, salary, bonuses and access to info.",Got to big and does not live up to the Values. Very bureaucratic. Hires great people to do very limiting jobs.
all good,2022-04-20,Anonymous Employee,3,,it was great really really,"nothing, everything is ok and working great"
Short,2022-04-20,Sales Manager,4,,Good company good salary good working environment,No No No No No
It is a good company for an inter,2021-12-02,"SWE Intern in Youngs Crossing, NB",5,,you would get a lot of experience form there,the paying isn't that high
Good,2022-01-10,IT Technician,5,,Great work environment and great coworkers,None that I can say
Decent,2022-03-26,Engineer,1,,Good hours and good salary,Bad colleagues and tedious operations
"Overall not bad, a dream job workplace indeed",2022-01-09,Software Engineer,5,,all that you can see from youtube,nothing that i can really think of atm
Good,2022-01-28,"Intern in London, England",5,,Good employer great experinbce for cv,"long working hours, weird office"
Great,2022-01-28,Anonymous Employee,5,,Easy and good time for all,Hard to work during winter
Noice,2022-01-20,Account Manager,5,,It’s very specialise and sometimes abit mundane,Very stagnant and sometimes nothing much to do
Good luck,2022-01-21,Intern in New Delhi,5,,Relaxed work life good incentives,Seen none while working. Will sure update on this.
Great company!,2022-01-25,Research Scientist,4,,"Great opportunities, International, Novelty, Atmosphere and Famous.",High cadency but that's inevitable.
Good culture,2022-01-26,Software Engineer in Mumbai,5,,Not yet found any ..all good,Good place to work here
Good work but boring,2022-01-26,Anonymous Employee,4,,Food and pay are good,Work is so boring often
Great,2022-01-26,Anonymous Employee,5,,"Nice benefits, staff, work atmosphere, treated well",Somewhat hard to get into
Awesome,2022-01-15,Janitor,5,,Good work fun love yes,Nothing is bad all goid
Great work place,2022-01-01,Account Manager,5,,It was the perfect place to work with great progression possibilities.,Work life balance is tough
Good,2022-01-07,Video Editor,5,,It was very good at google,Less ratios cause of clout
A good place to work,2022-01-08,Anonymous Employee,5,,A good place to work,I have nothing to say
"Big brand, low quality of work",2021-12-22,Anonymous Employee,4,,Food is great Perks are best Salary is good Culture is good People are nice,Low quality of work Too much politics Lots of beureracy
Very good,2022-01-13,Senior Software Engineer in Singapore,5,,innovative innovative innovative innovative innovative,flexible flexible flexible flexible flexible
Great company,2022-01-13,Anonymous Employee,4,,"Great company, great values, great spirit","Big company, sometimes too big"
Working at Google,2022-01-05,Software Engineer III,5,,"Peer, product, scale, perks, career growth opportunities",None at this point of time
good,2022-01-11,Marketing Manager,5,,amazing working place to be and learn,no specific inconveniants to add
Great employer,2022-01-11,Intern in New Delhi,5,,All good really enjoyed it!,I can’t give a negative comment.
***,2021-12-30,Anonymous Employee,5,,"Good Company, helpful for others","Not applicable, Not applicable, Not applicable"
Nice,2021-12-30,Anonymous Employee,5,,Good company for wo4k and gro2,No such con con con
Good,2021-12-27,Employee in Tarsus,5,,Very good work space for creating.,Very long work hours every week
good work life balance,2021-12-27,Software Engineer in Bangalore,4,,good work life balance good pay,limited growth and learning potential.
Good Company,2021-12-26,Software Developer in Bangalore,5,,very good company for your career,Not able to recall anything specific.
software engineer,2021-12-08,Software Engineer,5,,good work-life balance. im writing for getting 12 month subscription. pls spare me. thank you,"nothing. thank you, have a good day"
Good job,2021-12-29,Software Engineer,5,,Was a good experience here,No one at the moment
Apprenticeship,2021-12-20,"Digital Marketing Apprentice in London, England",5,,"Google culture, Perks and environment",Will have to leave after tenure.
great,2022-01-01,Software Engineer,4,,nice weather and good pay,bad people and bad food
good,2021-12-16,in Dubai,5,,because this big and great organization,minimum time is challenging for me
Dream workplace,2021-10-31,Manager,5,,"Respect, nice people, a lot of eat",Nothing to Say about it
Working at Tawanda,2022-02-22,OFFICE MANAGER/BOOKKEEPER in Johannesburg,2,,"Great, flexible,fair and no discrimination",Multiple occasions of working overtime
good,2022-02-22,Mechanical Engineer in Hyderābād,3,,good very good veryu useful,nothing i did not face issuw
Review,2021-10-29,Anonymous Employee,5,,Salary. Employee cafeteria is great,Workload. Work/ life balance might be a little problem
Good place to work,2021-10-27,Anonymous Employee in Kabul,5,,Flexible working hours and good money,Some customers are weired but ok
good management,2021-10-26,Software Developer in Mumbai,5,,good environment for all-round development,no cons in particular which drag you down
good company,2022-02-15,Human Resources Manager,4,,good company nice work life balance,good company but not good manager
Best,2021-11-05,Assistant Manager in Bangalore,5,,Best in the whole industry,Worst in work life balance
No,2021-11-05,Anonymous Employee,5,,"Persistence, optimism, creativity, self-confidence, active","no, no, no, no, no"
Nice place to work,2021-08-10,Software Development Engineer (SDE) in Hyderābād,5,,We get various perks and compensation. Very nice work culture. Very nice place to people to work with. One of the best companies to work for.,Not much really. Everything is good there. Sometimes you may get bored with the food there. People hired are way too qualified for their roles sometimes.
Very Good,2021-10-23,Backend Developer in Bangalore,4,,Free Food Good Work Environment Play anything,Many people are overqualified. Working on Google may require most of your time. It is difficult to be transparent with your teammates.
Great,2021-11-17,Software Engineer in Bangalore,5,,"Work Environment, People, Perks, Projects Scope and Scale",Big org makes the visiblity difficult
good,2021-11-15,"Marketing in Dublin, Dublin",5,,great work life balance and pay,haven't a bad word to say about the company
Good,2021-11-27,Consultant,4,,Good good good good goog,Don’t have any bad thing
nice,2021-11-03,Frontend Developer in Mui Wo Kau Tsuen,5,,i like working here at google its a nice oppo,there is no croissant and no coffee milk
Good work and enjoy work-life balance with not much presseure,2021-09-26,Software Engineer,5,,Peers are nice and happy to help. There are experts who is pretty helpful for a new one.,"Maybe slow promotion, and not a good package for a started compared with fb, etc..."
Great place!,2021-11-13,Software Engineer,4,,really good work/life balance just a nice place overall,"nothing really, it was a nice experience."
Great place for those who plan to retire,2021-10-14,Account Manager in Taipei,4,,"Provides lots of perks (flexible working hours, food, etc.)",Esp difficult for those who really want to make a change of world or industry (ads team)
Best spot,2021-11-23,"Account Manager in London, England",4,,Love the culture and the work.,None. The processes are clear
Worklife,2021-11-23,"Software Engineer in Dublin, Dublin",5,,Really decent salary and worklife,Project deadlines are strict and long
Good company,2021-10-27,Senior Process Executive in Hyderābād,4,,Google place to work nice facilities,Nothing to share there is are no cons for this company
Good,2021-11-09,Anonymous Employee in Singapore,4,,Free food and drinks for me,Far from my house :3
Great,2021-11-09,Program Manager in Bangalore,4,,Great place to work with,No cons that can be mentioned
Java,2021-10-23,Software Engineer in Hyderābād,5,,Working for more growth in future,Competition stability focus future happiness Growth
Horrible Place,2021-12-16,Senior Underwriter,1,,Horrible; process the uw department,The management and the policies
Have fun,2021-11-04,Digital Marketing Specialist in Hyderābād,5,,Work culture is very good here,There is no cons here
Great Place,2021-11-05,Manager in Bangalore,5,,Great Place to work and learn,None i can think of
Dream company,2021-11-03,Engineer in Bangalore,4,,It's good to work here over all,Nothing much to tell about cons
Office Environment Is Quite Good,2021-10-17,Web Developer in Mumbai,5,,-> I love this place and it's dream come true for me,"No Cons, it's best in India"
Great place to work,2021-10-14,Social Media Lead,5,,"Fun office, good team, great benefits. Toronto office was great",pushed hard and a competitive place to work as expected
Google Good,2021-10-09,"Software Engineer in London, England",5,,Google is a good company to work.,Working with lots os smart people
Great place to work,2021-10-09,Anonymous Employee,5,,Great people and benefits and respect,Promotion can be hard even if you are good.
Was good,2021-10-23,Anonymous Employee,4,,Flexible hours and free perks,Long shifts and huge workload
Job review,2021-10-19,Anonymous Employee,5,,Very good experience at this company,There are no cons here
The best company,2021-06-09,"IT Resident in London, England",5,,Good for networking and people are here super smart. You appreciate everyday that you are working with amazing people. Also doing a side project with other teams are priceless opportunities.,There are so many uncertainty in residency program. For rotation you might not get what you want but they can find you similar roles. Also you might work a lot depending on how busy the day. During covid it was extremely busy for at least 5-6 months continuously.
Good company,2021-10-14,CEO-Founder in Tokyo,5,,"nice salary, nice work experience",very big company sometimes not able to handle alone
goood company to work for,2021-10-14,Software Developer in Reggio di Calabria,4,,work culture is great nice people,didnt find anything like cons
Nice place to work,2021-10-12,"Software Engineer in Montreal, QC",5,,It is cold in the winter,It is a nice place to work
good for learning,2021-10-10,Software Development Engineer I,5,,company is very helpful and learning is good,sometimes policits sometimes not so ok ok
loved,2021-10-24,Anonymous Employee,4,,money was great you know,i had a weird manager
Workplace,2021-09-01,"Data Centre Technician in Dublin, Dublin",5,,Spacious enough to inspire you.,Design is slightly bland due to architecture.
"Good environment, little engineering freedom",2021-08-30,"Software Engineer in Munich, Bavaria",4,,"Good salary Smart colleagues, good networking potential Good work and life balance Nice internal tools and infrastructure","- Most of the employees are overqualified for the tasks - Very fragmented ownership, a lot of dependencies on other teams - Engineers spend a sufficient part of time on getting tons of buy-ins and - approvals rather than doing actual engineering Theses cons are true for the areas generating money (Ads, Shopping, etc), other areas have more freedom."
excellent company,2021-08-28,Software Engineer in Bangalore,5,,good oppurtunities to learn more knowledge,scope of this large company is small
Awesome,2021-08-28,Software Development Engineer in Bangalore,5,,They have Great Work Culture,Gives so much of free time to their employee
best company in the market,2021-08-26,Software Development Engineer (SDE) in Bangalore,5,,so many perks and benefits,no cons are there in google
FAANGM COMPANY REVIEW,2021-08-23,Anonymous Employee in Hyderābād,5,,Work culture is great with good pay,"Fast paced life, work life balance disbalanced."
Excellent place,2021-08-08,"Sales in London, England",5,,Great technology in many different sectors,No cons applicable to google
5,2021-12-24,"Systems Engineer in London, England",4,,Good to work with Google,Not such cons to be said
"Good money, not the best career wise",2021-11-01,Software Engineer,4,,- money - not a lot of tight deadlines,"- very slow progress in tasks/projects due to the organization size - each team is responsible for a tiny part of the product, reach comfort zone very fast"
Great company,2021-09-02,Data Analyst,5,,Has great work life balance.,Can not think of any.
"Get in, boost your CV, get out. Treat it as 6th year of studies.",2021-04-03,Software Engineer in Zürich,3,,You get 3x more attention from recruiters. Salary in top 10% of employers. Free food.,"Extreme competition among engineers (expect being compared with people doing overtime to get promoted). Substandard designers, managers are just promoted engineers (so ""manage yourself, I want to code""), custom tech for everything (so most of stuff you learn there you will never use again). Also you feel like playing a game: rules are highly artificial, people are ""mastering strategies"" to get ahead, nobody really cares about product. When you get in, learn the rules from someone who works there for 4+ years, and don't trust common sense."
Great company,2021-07-27,"Business Development Consultant in London, England",5,,"great benefits, hugely supportive and friendly",big organisation and sometimes input can feel limited. Not necessarily a negative though.
good,2021-07-28,Senior Consultant in Tokyo,5,,It is a workplace with a high degree of freedom.,Not suitable for people who are too free and lazy.
Great workplace,2021-08-10,Anonymous Employee,5,,Best working environment amongst all,Overworking issues pertain case to case basis
Great company,2021-08-12,Tax in Singapore,5,,Good benefits with great community,Segmented responsibilities due to the size
good,2021-07-16,Software Developer in Hyderābād,5,,it is a hell of a ride to work and enjoy at the same time.,no cons are there as per my atmosphere is considered.
The best company,2021-07-24,Anonymous Employee,5,,"Super smart people, great culture",big company and very structure also lower than startup
Awesome Company,2021-08-04,Software Engineer in Bangalore,5,,Everything and anything is awesome,Nothing Nothing Nothing Nothing Nothing
best place to work,2021-08-08,Anonymous Employee,5,,"good job, good food take care",not much to cmplain about
Best company,2021-08-09,"Software Engineer in Nāgpur, Maharashtra",5,,Best company to work with,No cons at all so
Excellent place to work,2021-06-08,"Associate Account Strategist in Dublin, Dublin",5,,"Amazing teams, products, people and support",High turnover in the Dublin office and lack of career opportunities outside the starting division
Salary,2021-11-10,Software Developer in Cape Town,4,,Bonus medical aid Transport allowance Meals provided Vacation,Intense Long hours no salary review no visitor bonus once every 3 years
Great apprenticeship scheme,2021-07-19,"Digital Marketing Apprentice in London, England",5,,"Good managers, opportunities and great company",Not guaranteed a full time role
Na,2021-07-21,Customer Service Representative in Hyderābād,5,,Have good management and employee benefits,I dont think of any Cons
Nice,2021-07-25,Test Analyst,5,,Good Company Nice  Environment work culture,No Negative services facilities better
Healthy Environment,2021-11-07,Software Engineer in Indore,4,,On-time project allotment to members,No uniform as formal wear
DevSecOps,2021-06-30,Cyber Security Engineer in Kosovo Polje,5,,burpsuite sqli linux api django,I have done plenty of penetration tests alone with fully understanding documentation report of bugs.
software developer,2021-07-12,Anonymous Employee,5,,good company good salary . hello . how . what,"nothing at all , best company"
Great,2021-07-19,Anonymous Employee,5,,Amazing benefits great culture and job,None that i can currently think of
Great company,2021-07-20,"Lab Technician in Dublin, Dublin",5,,The Experience is really great,No major cons that come to mind
Pretty cool,2021-07-06,Junior Software Developer in Bangalore,5,,Very Very Very Very good,Sometimes Sometimes Sometimes Sometimes bad
Good people,2021-07-07,"Environmental Consultant in Auckland, Auckland",5,,Good people and great place,Commute is a bit long
Ok,2021-07-08,Anonymous Employee,5,,Its ok to work here,Sometimes the people are to smart
nice,2021-04-27,Anonymous Employee,5,,"The triangular() method returns a random floating number between the two specified numbers (both included), but you can also specify a third parameter, the mode parameter.","The mode parameter defaults to the midpoint between the two other parameter values, which will not weigh the possible"
Great place!,2021-10-24,"Junior Software Developer in London, England",4,,Amazing people! Great benefits and nice place to work!,Some pressure and deadlines but its okay
Great culture and place to work,2021-06-21,Computer Vision Engineer,5,,Many opportunities. A lot to learn,Challenging and need to develop skill set continuously
Good company,2021-11-06,Software Engineer,3,,Free lunch and free drinks,No work-life balance at all
Magical Place to work,2021-06-25,Software Development Engineer I in Hyderābād,5,,"Top class peers, best talent, amazing work environment","too much competetion, hectic work schedule"
Very good,2021-06-25,"Software Development Engineer (SDE) in Gurgaon, Haryana",5,,Its awesome to work very great culture. Lot to learn,No cons of working at Google
Well paid but boring,2021-03-18,SRE Engineer in Zürich,5,,"- High stock bonus - Frequent monetary rewards for doing your job well and just because: ~$5000-$10000 per year - Lots of vacation days for SREs as oncall compensation - Perks: long maternity/paternity leave, cheap massages in the office, free gym, free headphones, free food...","- Relatively boring job - Relatively low base salary - Personal projects, personal responsibility for them. Very little team work."
Great place,2021-06-17,Senior PMM,5,,Good colleagues Lots of freedom Deep thinking,Slower growth than before Can get too comfortable
manager,2021-06-20,Anonymous Employee,5,,it was professional it was great,it was too crowded and overwhelming
Excellent Company,2021-06-21,Customer Service Representative in Bangalore,5,,Good colleagues to work with,Very good work environment around
The best company to work for,2021-10-14,Anonymous Employee in Madrid,2,,High salary and good teamates,"Long working hours, on weekdays"
Ok but too googly,2021-10-12,Head Of Operations,2,,Food and lots of it,People were a little weird
nice,2021-06-16,Anonymous Employee,5,,nice place to earn a living,no cons to comment at this time
Account Manager,2021-05-28,Anonymous Employee,5,,It's really just an amazing company to work for,its a big company so there is no room for huge impact
As you would expect,2021-05-29,Managing Director in Jumayrah,5,,Great environment and team. I have learned a lot.,"None, the location may be bit far from residential areas."
Still top company to work for,2021-04-29,"Software Engineer in Waterloo, ON",5,,Great office culture. Great people around you. Plenty of different opportunities. Major impact on technology world. Scale of the projects is immense.,Work from home removes one of the best benefits - office access.
Good,2021-10-22,"Engineer in London, England",2,,Good place to work. Great perks.,Nothing really. Things get done.
sd,2021-07-16,Software Developer,3,,confident ds ds sd sd,no good dd dd fg hjt r
boom,2021-08-04,Intern in Seoul,1,,close to home nice cowerkers nice interior nice environmentclose to home nice cowerkers nice interior nice environment,minimum pay minimum pay minimum pay minimum pay minimum pay minimum pay minimum pay minimum pay
Data Analyst in Google,2021-06-24,Data Anlysts in New Delhi,4,,Good environment Parking facility Good food and staff good managment,Timing issues location in India Transporting is expensive
It's good,2021-06-26,Anonymous Employee in Hyderābād,4,,All is good. Please send me the details regarding this message.,No cons My order today and commissioning of AC drives.
Good place to learn new things rapidly,2021-07-03,Design Engineer in Chennai,3,,get to know the current wireless concepts,work pressure is quite high
Good work place,2021-07-05,Anonymous Employee,4,,Amazing learning curve and good work place,Little hectic at times specially during deadlines
Go for it,2021-07-11,Analyst in Mumbai,5,,Excellent fantastic go for it,Nothing just go for it
Good,2021-07-13,"Civil Engineer in Colombo, Western",5,,Good Good Good Good Good,No consNo consNo consNo consNo cons
Decent,2021-07-15,"Senior Software Engineer in Dublin, Dublin",4,,"Good pay, nice campus, smart people","Longer hours, Longer commute (traffic)"
It's dream company of mine and i eagerly want to join the google,2021-06-15,Python Developer in Bangalore,5,,It gives good salary to their employees.,Nothing to write about cons.
Good,2021-06-28,Administrative Assistant in Singapore,5,,Good company to work in,No cons great company to work for
Good,2021-07-01,Online Training Manager in Mumbai,5,,The company is very good,There are no cons here
Great,2021-07-02,"Senior Human Resources Manager in Dublin, Dublin",5,,Very Supportive work environment there,Very Busy work environment there
Nice,2021-07-02,Software Engineer in Ahmedabad,5,,Everything is good in google,None...no cons as of now
Great people and benefits,2021-01-20,"Account Manager in Dublin, Dublin",4,,"- people - office  - benefits (food, massages, gym, swimming pool) - stock options - easy to change between the teams / roles","- with work from home, most of the benefits faded away and the company loses its spirit - salary not that competitive compared to other companies that Googlers could work for - very slow promotions progress"
Love the company,2021-04-26,Regional Program Manager in Bangalore,5,,- Flexibility  - Impact of work - Scale of projects,"Nothing really! If I were to nitpick, we still operate in US timezones for global meetings - Work life can take a hit sometimes with Global calls happening in the evening"
Fantastic,2021-06-21,Anonymous Employee,5,,great work culture and great peer group,low scope for innovation and inflated CTC estimates
If you are considering a TVC role with Google,2021-02-26,"Anonymous Employee in Beijing, Beijing",4,,Get a chance to work in a big org and build personal connection,"Won't recommend for people who have 5+ yrs of exp. There is minimum space to develop and the chance of conversion is low. Additionally, if you get converted within 2 years, the total comp is not that competitive but your package is 2 yrs behind the market rate."
Great place to work,2021-06-23,Anonymous Employee,5,,Lots of benefits and great teams,I had a long commute
One of the best places to work at,2021-06-04,"Product Manager in London, England",5,,Great colleagues and development opportunities,Despite the start-up feel decisions are taken in an enterprise manner
Its Google...name is enough,2021-05-22,Software Developer in Hyderābād,5,,Top tech company with all the benefits you can think of...,"Im all happy, not a word to say"
Not Bad,2021-06-13,Software Development Engineer (SDE) II,5,,Brand Tag Nice Pay and Perks,None that I can think of
World best company,2021-06-13,Software Engineer in Hyderābād,5,,World best company for career,No cons for this company
"Great place to work, but difficult to succeed",2021-03-14,Software Engineer L4 in Zürich,4,,"Nice compensation and benefits, very smart people around.","Everyone around is overqualified for the job they do, so your have to try twice as hard to make impact and stand out. Interesting tasks are often taken by more senior engineers."
Great,2021-06-16,Anonymous Employee,5,,Intelligent workforce with great rewards.,Office politics harbour productivity sometimes.
Great,2021-06-16,"Network Administrator in Toronto, ON",5,,All Every good Excellent ah,Any Nothing nada absolutamente great
good,2021-06-17,Anonymous Employee,5,,best company good salary  good team,no cons salary comes in time
H,2021-06-17,Software Engineer,4,,Good one actually not a problem,nothing bad not actually problematic
Top Notch Benefits,2021-05-28,Trust and Safety Specialist,5,,"Free food, perks, travel, internal mobility",Too big and bureaucratic at times
Best,2021-06-18,Anonymous Employee,4,,Very very very nice company,Send you abroad too often
Really good,2021-05-27,Anonymous Employee,4,,Good management and good salary,hectic work sometimes you have to do overtime
Google Customer Engineer,2021-05-13,Customer Engineer in Singapore,5,,high salary and wonderful working environment,I do not have any bad memory working in this wonderful company
Good,2021-06-01,"Junior Data Analyst in São Paulo, São Paulo",5,,It's a great work place,You have to work REALLY hard.
