review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Great place to work,2015-06-04,"Trust & Safety Investigator in Portland, OR",5,,"- So many perks (free meals and drinks, full benefits, regular off-sites, etc. etc.) - Being surrounded by kind, friendly, intelligent people who genuinely care about the job","- Shifts are T-Sat or Sun-Th, so work-life balance can be difficult for some."
"Fun, collaborative company that takes care of its employees",2014-11-10,"Anonymous Employee in San Francisco, CA",5,,"The culture is very laid-back, collaborative and friendly. People are very talented, especially the creatives. Great benefits include free food (breakfast, lunch and dinner), snacks, company-paid healthcare, etc. Plus there's even an espresso machine for employee use!","The company is still trying to catch up to its exponential growth. Groups can still improve on communicating and working more closely together, and there are ongoing efforts to do so."
A Community,2015-02-12,"Trust and Safety Investigator in Portland, OR",5,,"Airbnb has all of the perks typically found in the tech industry, but with a focus on quality, health, integrity, sustainability, etc. Kitchen staff is in house and enjoys all perks of company.  Fast growing company with lots of opportunity.  Management deals with opportunities for improvement proactively and makes changes.","Growing so quickly, often opportunities precede tenure. Departments can be siloed and with the company becoming larger, communication and collaboration can at times be lacking."
Great Company. Culture at Risk.,2018-07-05,"Management in San Francisco, CA",3,,"Smart, mission-driven, committed employees. Beautiful physical work environment. Amazing food. Interesting, challenging work.","Chaotic, undisciplined decision-making. Grueling pace. Too little emphasis on hiring and developing great leaders. The executive team lacks cohesiveness. Managers are not held accountable for poor leadership behaviors."
How I started at airbnb,2017-03-31,"Anonymous Employee in San Francisco, CA",5,,"- Good people. Seems small, but it makes a difference. - Focus on community, not competition. - Wonderful office.",- It was a long process. (1 - 2 months) - It was unclear at times how I was doing in the process - There were many interviews. 6+
Peers and great. Management is not.,2018-01-24,"Anonymous Employee in Portland, OR",3,,Best peer support of any company I have ever worked for. Best offices. Design is key but can sometimes be form over function.,Management is not empowered and makes the job worse and slow. Middle management unnecessarily slows work and is bloated. Management is not trained and is biggest issue.
Incredible work environment,2014-11-02,"Software Engineer in San Francisco, CA",5,,"I love coming to work everyday. The people are great, the food is delicious, and best of all what we're working on is inspiring. The office is beautiful and a pleasure to be in and the company has maintained a great culture despite growing so quickly.",The building is still being renovated so there is some construction noise and work space is limited. When the rest of the building opens up things should be much better.
Great starting position... Not great advancement opportunity,2019-08-03,"Community Organizer in South San Francisco, CA",5,,"Perfect for those who like to travel and have a flexible schedule. Free food, great benefits, wonderful work culture. Plenty of chances to work cross functionally outside of the Public Policy department","Upward mobility is nearly impossible for this role. In 4 years, only 3 people have been promoted from this position into a more senior position."
Having fun and solving problems!,2014-11-04,"Anonymous Employee in San Francisco, CA",5,,"An incredibly supportive environment. Co-workers and head honchos make time to talk with you about your projects and ideas. A really happy employee base fueled by delicious food, challenging problems, and a beautiful workspace. Incredibly exciting growth trajectory.",Only 15 days of vacation per year. Not enough engineers/data scientists for all the cool projects you want to do!
Amazing culture and people,2014-12-10,"in San Francisco, CA",5,,"I have never worked anywhere where people are so passionate and inspired by what we do and what we stand for. Overwhelmingly positive culture and inspirational leadership. I am excited to come to work every day. I've never been happier at a job, and I know many of my colleagues feel the same way.",Can't think of any at this time.
Poor and ineffective management,2016-12-24,"Anonymous Employee in San Francisco, CA",1,,"- Good healthy food - Superbly designed office space, esp. conference rooms","- Inexperienced and clueless managers who rarely spent any time understanding employee's career path, projects, etc. and jumped to conclusions without fully investigating issues - Random project prioritization again stemming from poor management - Constant visitors, randomly taking pics and shooting videos, standups in the aisle makes really difficult for people to focus on their work - The company keeps talking about culture but rarely seems to investigate employee happiness and satisfaction."
An Inspiring Place to Work,2016-01-26,"Anonymous Employee in San Francisco, CA",4,,Airbnb is a challenging and stimulating place to go everyday. The vibe is very social and there are many people I'm excited to speak to everyday. One must believe in the company's mission to thrive in such a demanding environment.,Work/ life balance is a joke. You must have a passion and integration for what you do and who you are to work here. The company is growing very quickly and the lack of organization reflects that.
"Growing pains, not all that glitters is gold",2016-12-11,"Anonymous Employee in San Francisco, CA",1,,-- Great brand that constantly attracts top talent -- Growing at fast pace -- Bold mission -- Beautiful office,"-- Lots of people are here for the wrong reasons. Whether people want to admit it or not, countless people are here for the equity, and won't hesitate to jump ship when things go south. There are prank emails titled ""Important IPO Update"" to get people's attention; I've overheard countless conversations with people 1) reminiscing about their old company and not willing to leave until they vest, 2) not being truly passionate about the product, or 3) directly comparing how much equity they got. The IPO is a constant question that's asked during all-hands and is frequently the most upvoted. -- The Kool-Aid here is stronger than ever. Buy into the cult or leave. A ton of people are hesitant or afraid to tell upper management about what they don't like about recent/upcoming product(s) such as Magical Trips. Several coworkers whom I've talked to and I have been part of conversations (even involving middle management) where people have openly voiced their concerns or complaints. -- Really poor transparency. Political. Depends on your team and YMMV. Your manager may verbally tell you that you're doing great and dole out compliments every so often, but you may be shocked when your performance reviews come out.  -- ""Culture"" can be described as how well you embody the company's mission and core values, and is ridiculously subjective. Lots of talented people don't make the cut because they failed to make a good impression on the core values interviews. It's Airbnb's way of weeding out people who aren't a ""good fit"" for their clique. -- Very cliquey, feels like a frat. If you fit in, you'll like it. If you don't, you won't. Emphasis on drinking at company events. Overheard multiple people on different occasions making straight up sexist remarks during and after work. -- Poor work-life balance. People appear happy-go-lucky but many are in fact stressed out. Lyft drivers often tell me how people complain about work. Coworkers I've talked to complain about the constant pressure to do well for performance evaluations. -- Lots and lots of growing pains.  Honestly not at all surprised they plunged to #35 on Glassdoor."
Great community oriented company,2020-02-19,"Sales Executive in New York, NY",4,,Great culture and focus on community and society. Many different teams and areas to develop your interests and grow your strengths. Great benefits and perks if you are working in one of the main offices or based in SF.,With an IPO in the future there is a lot of red tape that requires extensive time to get things done with lots of hands involved in the pot. Not the same perks and opportunities when based in a remote office or working remotely.
"Great Culture, everyone is very passionate about the product. Passionate high level leadership.",2014-07-20,"Anonymous Employee in San Francisco, CA",5,,"Great work environment, great people. Lots of perks and upper level management really cares about employees and the community of users.","Fast growing company, while we talk a lot about personal life and travel, workdays and weeks are long. As others mentioned some disorganization which can result in poor decisions."
4-star place to work at,2017-06-14,"Software Engineer in San Francisco, CA",4,,Still experiencing good growth in terms of everything. Extremely liberal culture. Much faster getting things done comparing to some big corporations. IPO prospect looks good.,"Growth not as great as a few years back. Bureaucracy is starting to build up. A- people hiring B people and B people hiring B- people. IPO is always ""2 years down the road""."
Best place to work!,2019-04-12,"Social Media in Portland, OR",5,,"Free, fresh, healthy meals and snacks the entire day. Dogs everywhere. Work from home allowed, but the office is so amazing that all the employees enjoy being there rather than home office. Great benefits. Great environment. Great opportunities and growth.","Compared to all the other companies, nothing at all."
Exciting and important times to be a UX researcher!,2020-03-29,"Senior User Experience Researcher in San Francisco, CA",5,,Great design problems which makes for ample opportunity to lead impactful and interesting research. An incredible research team in a relatively mature design org and company.,"It's a startup trying to figure it out in the midst of a global pandemic plus its announcement to go public which creates a slew of unexpected challenges. For me, this makes for exciting times but I know that others are likely to see it as a distraction."
Most innovative and passionate Group of People (culture) I've had the pleasure to work with!,2012-07-23,"Trust and Safety Training and Content Specialist in Santa Barbara, CA",5,,Working for Airbnb is like hanging with a huge group of friends and family (without any drama) AND GETTING PAID FOR IT! I've met some of the most influential people while working for this company and I am so happy to be apart of a revolutionary travel company that really cares for their employees!,"Airbnb has grown like crazy over the past year and everyone has had to be flexible and understanding. That being said, this is apart of the excitement of working for this company!"
Best of the Best,2017-04-18,"Business Travel in San Francisco, CA",5,,"I believe Airbnb's focus on finding the right people for the right job has created a best in class team, culture and work environment. From engineering to design to customer service I find the company to be aligned in an amazing and powerful way. And. . . the food is amazing too!",As the company grows we have to work harder as a team to stay nimble and creative. Luckily these items receive consistent attention from everyone througout the company.
Best place I've ever worked :),2014-11-04,"Project Specialist in San Francisco, CA",5,,"-Amazing Benefits (free food, computers, classes, volunteering, etc.) -Welcoming, friendly coworkers and great culture -A lot of opportunities to grow both within your department and laterally -Exciting place to work and create new innovative products",-Can feel like there is too much pressure to be fun and social all the time -With incredible growth comes a lot of uncertainty and things can change at an overwhelming pace
Tech company that feels like family,2020-06-22,"Public Policy Manager in Washington, DC",5,,"- Real attention paid to culture of belonging - Leadership stands by company values - Emphasis on teamwork and collaboration - Unlike some tech companies, you are proud of your work and the company mission - Mission of philanthropy: 4 montly hours to volunteer on company time, donation matching","- 2020 is extremely turbulent because of COVID-19; currently in hiring freeze - Unsure when company will go public and make RSUs a real asset - Because of cost-cutting, many offices are shut down; will lessen camaraderie"
The only company I want to work for,2014-12-11,"Software Engineer in San Francisco, CA",5,,"The product is amazing and loved by travelers and hosts. The people working at Airbnb are great, passionate and support each other. Overall there's a great office culture, people are empowered to make a difference and be creative.",It's hard to not want to travel all the time when you get travel credit and you are seeing so many amazing listings. I'm going to have to take a long vacation one day.
"Great company, awesome people, team-to-team dependent",2014-11-07,"Anonymous Employee in San Francisco, CA",4,,"Strong founders, amazing culture, really smart and motivated people, fun, exciting, innovative, perks are great","Need leadership with more experience, culture is different team to team, not enough PTO, no 401k matching, too much hiring with CX - need to focus on less headcount, more productivity"
Passionate company and transformative product,2014-11-12,"Software Engineer in San Francisco, CA",5,,- Working on a product based around travel (opportunities to travel on Airbnb around the world) - Free food 3 meals a day! - Amazing impact on cities and individuals - Tons of opportunity for impact - Leadership training opportunities for many people - Relatively flat structure,- Growing pains transitioning from a smaller startup to a successful larger company - Only recently started doing performance reviews so still getting ramped up to new process
Not Your Average Company,2017-02-16,"Team Coordinator in Portland, OR",2,,"Great benefits and perks. You can't beat 100% paid health, dental, vision insurance plus gourmet meals, kombucha/tea/wine/beer on tap, company retreats, happy hours and parties.","Don't have any of their policies put together. Nothing is cohesive. Terrible communication up and down. In five years they will probably have their act together but right now, everyone is just on a wild ride."
Great workplace with interesting problems applying technology to the real world.,2014-12-11,"Software Engineer in San Francisco, CA",5,,"Airbnb creates an amazing workplace culture. This permeates the social aspects of the company, making it enjoyable to have lunch, a drink or just pass by other people in the building, but also the technical. I have great respect for the other engineers and enjoy working with and learning from them every day.","Management, structure and processes are still changing rapidly as the company grows. This can add distraction to the workplace, but also adds excitement."
Manager makes all the difference,2016-09-16,"in San Francisco, CA",3,,"Great benefits and environment, the owners care about diversity","Like anywhere, an inexperienced or incompetent manager will make your life miserable, there are quiet a few here. also cars get broken into all the time and the area is not safe after dark"
2017,2016-12-09,"Anonymous Employee in San Francisco, CA",5,,"As an employee of more than a year, I have learned more in my role than I have from any other positions I've held elsewhere. Not only is education and learning supported, but so is a work-life balance. The employees are friendly and happy to help. I want to send a shout out to the benefits team who worked hard to implement the 401k match for next year.",I've seen some employees leave because their role was no longer needed.
"The best people I've ever worked with, technically and personally, in a business that is growing very fast.",2014-11-01,"Software Engineer in San Francisco, CA",5,,"The engineering team is top tier. The focus on core values produces a great, diverse culture. The business is growing fast, which is good for career growth at the company (and growth of your stock options).","It can be hard to onboard so many new people. This is a good problem to have, though."
Lives up to the expectations they've set,2015-02-22,"Customer Experience Specialist in Portland, OR",5,,Supportive management. They trust their employees to do the work they were hired on to do. Great benefits and perks. Work life balance is important. Multiple channels to help you grow within the company.,Ice been there for 7 months and there still haven't been any cons about working for the company.
Truly a great place to work!,2015-12-08,"Software Engineer in San Francisco, CA",5,,"Exceptional culture, smart and passionate people, good work life balance, great product and perks :)","Of course growth related issues, but nothing crazy."
Awesome place to work!,2014-11-04,"Anonymous Employee in San Francisco, CA",4,,"This a great company to work for. Not only do they have awesome perks, but they also have the best people. You feel like you belong instantly. Even though the company has grown so much over the year, they have done their best to maintain the wonderful culture it had years ago! You will truly be inspired by the genuine people that work around you and it is just amazing!","There is a lack of processes within many departments. Although it is a very young company, it lacks the structure. This can be good and bad. Also, there is not much training at the company. You will be teaching your self a lot."
Having fun and doing important work...,2015-08-17,"Anonymous Employee in San Francisco, CA",5,,"I have had a really good run when it comes to choosing great companies to work for.. this one does not disappoint. As a matter of fact, it's the best experience of my career. Support, encouragement, challenge, growth are all things that you'll find here.",No cons to speak of...
Meh,2016-08-10,"in Portland, OR",2,,"Benefits, travel perks, free meals and cool office.","This place is like high school. The culture is dying and people are dropping like flies. Management is a joke, they are useless and spend their time walking around the office pretending to work OR in ridiculous meetings that benefit themselves. There is no room for growth and is a dead end job but it's hard to leave because you feel trapped (like a cult) and the benefits are great."
"A Job, A Career, A Calling",2015-02-22,"Shift Deputy in Portland, OR",5,,"Emphasis on Culture preservation  Awesome Benefits Engaging, creative work 360 support  Best people you will ever work with and for Delicious, Healthy Food","If you are not cool with rapid growth and change this will not be the place for you. Be ready to be flexible, nimble and ready to jump or turn at the drop of a hat."
craziest time of my life,2016-08-23,"Marketing Associate in San Francisco, CA",4,,"Amazing people, incredible environment, you're continuously being challenged to do new work or try something different, highly talented peers and co-workers, people are all incredibly driven to see work to completion, content and projects never seems to be the same or boring, there was always something new and exciting to work on.","Management is a constant struggle, they aren't hiring the right people for management yet. There is a complete lack of role clarify. Job descriptions and teams structures are never fully flushed out. A lot of growing pains while the company is try to grow with scale."
Amazing culture and work-life balance,2020-05-25,"University Recruiter in San Francisco, CA",5,,"Airbnb has the most amazing company culture. People are mission and values-driven, are incredibly intelligent and very collaborative. You're able to have work-life balance and contribute to broader company initiatives based on your interest.","Given the size and age of the company, it's still working on scaling itself and being streamlined internally."
"I researched the culture, the values and the perks. I kind if hoped it would be awesome and it is.",2015-01-28,"Senior Safety Analyst in San Francisco, CA",4,,"High pay, smorgasbord of perks, valuable stock options, and amazing tech projects. I could not have hoped for a better company to work for and it has turned to exactly as I had hoped.","The place is filled with smarties, it can be hard to standout; there's pressure to work all the time and spend what remains of your time on campus, too; it has a huge company feel and you can end up feeling like a number."
Account Manager,2017-11-14,"Account Manager in Portland, OR",5,,"Leading company in the industry with latest technology, innovative processes, top-notch talent and generous benefits.","The company can be politically alienating. Employees can be too ""millennial"" (lacking understanding of profit and growth)."
Great starting position... Not great advancement opportunity,2019-08-03,"Community Organizer in South San Francisco, CA",5,,"Perfect for those who like to travel and have a flexible schedule. Free food, great benefits, wonderful work culture. Plenty of chances to work cross functionally outside of the Public Policy department","Upward mobility is nearly impossible for this role. In 4 years, only 3 people have been promoted from this position into a more senior position."
It was a good run,2020-05-28,"Growth Marketing in San Francisco, CA",3,,"- great people, total compensation, and perks",- not very risk aversed. - recent layoffs. - under-resourced (pre-layoffs) - lack of understanding from senior leadership on customer-centric marketing.  - lots of confusion between brand and performance marketing.
Security Analyst,2018-10-25,"Security Analyst in San Francisco, CA",4,,Fulfilling work. Consistent hours. Decent starting pay for San Francisco. Free food. Good referance on the resume for later work.,istent hours. Decent starting pay for San Francisco. Free food. Good referance on the resume for later work.
Having fun and solving problems!,2014-11-04,"Anonymous Employee in San Francisco, CA",5,,"An incredibly supportive environment. Co-workers and head honchos make time to talk with you about your projects and ideas. A really happy employee base fueled by delicious food, challenging problems, and a beautiful workspace. Incredibly exciting growth trajectory.",Only 15 days of vacation per year. Not enough engineers/data scientists for all the cool projects you want to do!
Amazing Place to Work Not to Grow,2016-05-04,"Product Manager in San Francisco, CA",4,,"-amazing culture, amazing people -powerful mission, work is mission-related, interesting problems -beautiful office -incredible and healthy food -fun events",-pay could be more competitive -hard to grow upwards (lots of opportunities to get more skills though) -many bad managers
Amazing culture and people,2014-12-10,"in San Francisco, CA",5,,"I have never worked anywhere where people are so passionate and inspired by what we do and what we stand for. Overwhelmingly positive culture and inspirational leadership. I am excited to come to work every day. I've never been happier at a job, and I know many of my colleagues feel the same way.",Can't think of any at this time.
Unparalleled,2015-07-15,"Anonymous Employee in San Francisco, CA",5,,"Amazing people, vibrant workplace, and an unbeatable culture that is real and not just something posted on a wall/website. I literally could not ask for a better work experience.  Also, pay, insurance, perks, food, parties, and growth opportunities are top notch.","It's a startup so there is a plenty of work, but that's better than feeling unchallenged and stagnant. Workload is not too heavy."
Good place to work,2017-04-26,"Digital Marketing Coordinator in San Francisco, CA",4,,"Working at Airbnb comes with a lot of perks, and benefits. 3 meals/day, happy hours, strong culture team",external employees face a lot of restrictions to access to company tools and certain culture events even though the expectation is to be a full member of the team.
"Amazing culture, mission, colleagues",2018-05-23,"Anonymous Employee in San Francisco, CA",5,,"Company lives and breathes its culture, they hire people that are committed to teamwork and the mission. A lot of flexibility with work hours, leadership is very understanding of career growth requests, and they're open to input","Startup culture moves in a messy pace, there can be lack of coordination and accountability at certain levels due to the hyper growth"
Software Engineer,2018-10-02,"Software Engineer in San Francisco, CA",4,,"beautiful office, good pay, technical projects","engineering culture gotten worse, inexperienced and bad managers, lots of politics"
Great place to work and grow.,2014-12-11,"Data Scientist in San Francisco, CA",5,,"- Great team. - Collaborative environment with Engineers, Data Scientists and PMs. - Opportunity to use learn and use new tools. - Unbeatable food for breakfast, lunch, and dinner. - A company that is having a positive impact on many people's lives.",- Long hours. - Senior management is more design-focused than data-driven.
Best cultured company,2015-06-19,"Anonymous Employee in San Francisco, CA",5,,"Everything about Airbnb, from the people, to the ceo, to the free nature and archetecture, there's so much to love.",It's getting to be a pretty large company.
"It's True, Best Place to Work",2016-01-29,"Host Ambassador in San Francisco, CA",5,,"Extreme talent, diversity, laid back atmosphere, super innovative work space, really great food: everything is made on site, paleo, vegetarian, gluten free options. 99% of folks are approachable, kind, and unpretentious. Opportunities for advancement.",NONE. I'm very fortunate to be at AIRBNB
BEST. JOB. EVER.,2016-07-22,"Data Scientist in San Francisco, CA",5,,"Incredible industry opportunity (defining it as we go!), travel company, inspiring management, cool coworkers, fun culture, good equity, wonderful food. Strong vision for the future.",Lower cash comp relative to the big boring companies like Google and Facebook. This is somewhat offset by very good equity.
One of the best tech companies to work for.,2020-06-14,"Program Manager in San Francisco, CA",5,,"Great company culture, comes first. Even in a larger company it still holds a feel of a start-up.","Very difficult to move up internally, can be some internal politics that can't make one be overlooked for new opportunities."
So far so good,2015-07-02,"Data Scientist in San Francisco, CA",4,,"- Friendly and welcoming. I eat lunch with a rotating set of people from my department every day. It's easy to get to know your colleagues.  - Cool office and free food. - Interesting projects to work on, and generally good support to find the resources you need.","- Understaffed. They're growing quickly so there are a lot of new people, and even more work than we can handle. Even so, work/life balance has been ok, mostly because they're really flexible and not a face-time culture. But there's a lot to do."
Hypocritical culture/broken middle management/no work life blanace,2018-01-11,"Anonymous Employee in San Francisco, CA",1,,Smart and talented colleagues  Good mission Interesting product and problem to work on,"Culture is hypocritical- the founders might not mean to have the culture become what it is today but reality is that people only being a host to manage up. The outside image and recruiting brand definitely looks much better than the reality inside. They recently cut the food team while taking about the brand of AIRFAM when recruiting - no family is disposable for financial reasons, if you cannot stand for your culture then do not say or brand it.  Broken operation - I have been working for several tech companies big and small, the management at Airbnb is definitely on the chaotic side. Teams step on each others’ toes, nonsense frequent reorganization, people get promoted by taking others’ credit. Mid management focus on growing their own career here rather than helping team or their reports be successful. Setting up your authority in the organization or being an early employee is more important than doing actual impactful work. Many managers promoted within the company from early days do not know how to manage and often meddle with employee’s work.  Lack of innovation - most of middle management here, as a result of trying to promote their own career, do not take bold innovative approach to the business. The result is a lack of innovation to make impact but rather fine tuning to make their performance review looks good or please their upper management.  No work life balance - you are expected to work A LOT sometimes 70-80 hours when you are on certain teams."
The best place to work,2014-11-20,"Data Scientist in San Francisco, CA",5,,"+ Top talent in the bay + Culture + Great people + Big potential  + Benefits (food, dogs, transportation, etc.)",- Salary compensation is lower than market - Taking less risks - Doesn't fire underperformers
Best company to work for,2015-07-08,"in San Francisco, CA",5,,"Airbnb strongly believes in culture, and it is apparent throughout the entire process of hiring and working here. This place is authentic and values individuality.",Still navigating start up land so team dependent leadership is still developing
Mission driven...fulfilling work environment,2017-06-14,"Employee Experience Specialist in San Francisco, CA",5,,"- Founders are visible, accessible and engaged - Strong mission and culture - Still room to innovate and be creative - Lots of space learn and grow as the company grows",- Can be chaotic and crazy -
Solid Company,2020-07-10,"Legal Analyst in San Francisco, CA",5,,"More perks than you probably need, but that's never an issue, is it?","Could be more a bit more diverse, but that's not uncommon, and they are really working on it."
Unfit Management,2017-06-02,"Data Scientist in San Francisco, CA",1,,Free food and good people.,"There is a lot of chaos and shifting priorities everyday. Managers are homegrown and don't really know how to manage. They are mainly concerned with upward management and don't invest in developing employees. Also, a culture which values visibility and ""tooting your own horn"" over genuine hard work. A very weak data science foundation that is bound to collapse sooner or later unless something is done about it."
Great culture but with weak leadership and some bad apples,2020-06-21,"Data Scientist in San Francisco, CA",4,,- Company takes care of you.  - Work life balance can be achieved without too much pressure. - Smart colleagues,"- Leadership and middle management mostly unvetted with little experience.  - Self-promotion leading to unideal outcomes for users and the company (eg., tech debt, not telling full view of results).  - Cutting corners leads to long term costs and over-hiring of teams to maintain unmaintainable systems. - Poor feedback loop means managers and leaders are left not accountable."
You Belong Anywhere (Especially Here!),2015-06-02,"CX Specialist in Portland, OR",5,,"Tolerant, Progressive, Beautiful Office, Environmentally Conscious, Patient, Upward Mobility, Great Food, Great Perks, Culture, Egalitarian.","cious, Patient, Upward Mobility, Great Food, Great Perks, Culture, Egalitarian."
Beware of the health insurance,2015-12-22,"Software Engineer in San Francisco, CA",2,,Positive culture Fast pace of growth great mission Excellent people,"Check the fine print on the benefits if you are coming from another tech company. Especially if you have or planning to have a family and need good health insurance. That was the biggest surprise for me, and will probably be one of the reasons I decide to eventually leave."
Culture can be too much,2018-02-14,"Engineer in San Francisco, CA",4,,"Culture, you might never feel mistreated.","Culture, when it is too much, it is a burden. When someone did something wrong, no one will point it out or blame the person, instead, the people who take it too serious might be blamed and in trouble. This makes decision making and pushing project super hard some times."
Genuinely great company,2017-10-16,"AirSupport Technician in Portland, OR",5,,Focused on customers Amazing office environment Care about employee success Rapid growth,Still ironing out some kinks as a young company
Customer Experience,2018-03-12,"Anonymous Employee in Portland, OR",3,,"Awesome benefits, lovely office, amazing co-workers, food!","No real way to advance in this office - you either have to move to SF, or compete with a bajillion other super talented and motivated co-workers. Not flexible about schedules or working from home. Less and less focus on employee happiness, more and more focus on the bottom line."
"A great place to work, especially for the young and energetic",2014-07-07,"Customer Experience Specialist in Portland, OR",4,,The culture is a lot of fun and very laid back. They have a food program which will cut down on your personal expenses a considerable amount. There's room for growth. It's never boring.,"It's a young and ambitious company with a fair amount of disorganization. This can be frustrating at times. But, most everyone has their heart in the right place and are working on moving in the right direction."
Software Engineer,2018-03-20,"Software Engineer in San Francisco, CA",5,,"- Great Product - Very friendly people - In hypergrowth mode, lot of learning opportunities.","Pain of hypergrowth, processes being put in, can slow work down."
A good place to start,2018-11-20,"Administrative Assistant in Los Angeles, CA",5,,"good salary, good communication,friendly management,good oportunity, great value proposition","sometimes can be stressful,time differences with other offices, most are young colleagues,"
"Great supportive culture, fast growth, lots of career opportunities",2019-08-18,"Training Program Manager in San Francisco, CA",5,,"Employee benefits are great, Airbnb credits is a cool perk, HQ office is nice environment to work in","Really young employees, lots of entitlement with tons of room to grow and develop"
Good Place to Have Work-life Balance,2020-03-18,"Operations Project Manager in San Francisco, CA",5,,"Take care of its employees, friendly team-working environment and great work-life balance and flexibility",There's a gap between junior level and senior positions--lack of promoted mid-level manager. Hard to climb the ladder inside the company.
Wonderful,2020-04-26,"Customer Service Representative in Portland, OR",5,,Great place to work. Wonderful co-workers. Leadership that truly believes in the mission.,Covid-19 and its impact on the future of travel. I worry about the future of Airbnb.
Best Job Ever!,2015-02-13,"Customer Experience Specialist in Portland, OR",5,,+Culture +Core Values +Creative benefits +Traditional benefits +Challenging but rewarding work +Happy Hours +The list goes on and on!,+Natural pains of rapid Growth +The difficulties that naturally come with being a Start Up
Incredible place to work,2015-12-08,"Software Engineer in San Francisco, CA",5,,-Amazing culture -Very talented colleagues -Hypergrowth company which means many opportunities,-Fast growth may compromise culture
"Amazing people, growing too quickly",2016-03-18,"in San Francisco, CA",3,,- Great people and welcoming culture. A genuine sense of welcome.  - Fast paced environment makes it easy to grow into new roles quickly.,- become more corporate quickly - hiring of people who do not support the mission in favor of their background and skills - marketing/ops team super aggressive and not in line with company culture.
Great but...,2017-09-09,"Trust Operations Specialist in Portland, OR",3,,"Peers are the most passionate, supportive, and skilled I have ever worked with.  Food and perks.  Office space is amazingly designed.",Nepotism runs rampant and middle management exists without accountability.  Feedback from employees is not respected and double speak puts bandages on issues. No HR support for employees means many regular issues that verge on highly problematic.
Great company culture and talented co-workers!,2017-11-14,"Staff Software Engineer in San Francisco, CA",5,,Positive company culture. Talented co-workers. Management owns mistakes and listens to feedback.,Some growing pains around organizational grown.
Customer Experience Specialist,2015-06-03,"Anonymous Employee in Portland, OR",5,,"Fantastic office culture, healthy meals and snacks provided, travel coupons, PTO & Sick leave,","Everyone in CX has to work one weekend day, changing schedules makes it difficult to plan ahead for personal trips/commitments"
Exciting Place to Work!,2014-11-05,"Program Manager in San Francisco, CA",5,,The work is meaningful and you see how it impacts the company. The teams are focused on the right things and I really enjoy everything about the environment.,I need to clone myself so I can accomplish everything I'd like. Happens with hypergrowth but it's a great problem to have.
Great Culture/Awesome Management,2015-06-10,"Recruiting Coordinator in San Francisco, CA",5,,"Transparency, Thoughtful Team Building, Health Care, Office Space, Office Culture Events",Getting bigger but thats only a con for me because I like to know everyone :)
Pretty stoked.,2016-03-13,"Media Production Engineer in Oakland, CA",5,,"I get to go to work and do what I love and am passionate about. For me small team, it almost functions like a startup within the company.","It's a large, fast growing company. This can make it a challenge getting to know all of the new hires."
Best place to work for,2016-09-28,"Software Engineer in San Francisco, CA",5,,Amazing people who are genuinely happy to do what they are doing. Super awesome fresh home cooked tasty food. I have never eaten healthier food in my life. Really good perks. Company culture is really great. Management knows what they are doing. Great work life balance.,Company does not provide 401k match
Customer Experience Specialist,2017-03-06,"Anonymous Employee in Portland, OR",3,,"Great employee Perks Co-workers are great to be around  If you love travel, great industry to be involved in","No Room to grow within Customer Experience. Work schedule changes often and more for ""user needs"""
It has changed...,2017-11-06,"Software Engineer in San Francisco, CA",2,,"- Pre IPO, great pay - Nice people - Relaxed environment",- No upward mobility - Chaotic management - Boring work
The best company culture I've ever experienced,2015-01-09,"Data Scientist in San Francisco, CA",5,,"The culture at Airbnb is fantastic, from the space to the meals and the people that work here, it's been an incredible journey. I'm both challenged and supported in my job role.",It's a hypergrowth company so things can get hectic--but it's great to see the success of the company continue.
Good place,2016-09-09,"Communications Specialist in San Francisco, CA",4,,Nice people in a fun setting and everyone gets lunch and everyone is really really really nice and supportive. Great place,Communication. Fun place to work lots of nice people sometimes communication is lacking but the free lunch and fun atmosphere make up for it
So sorry to have parted ways. An incredible work experience.,2020-05-19,"Supervisor, Pilot Perfect Scale in Portland, OR",5,,"Mission-driven, community-centric company and employees, that really embody the company's core values. Outstanding benefits, compensation, and work experience. Super talented, smart, dedicated, and funny folks.","Hyper growth atmosphere would often come with shifting priorities, lack of role or career clarity, and efforts that fall outside one's core work."
Comfortable Place to work,2016-12-24,"Case Manager in Aurora, CO",4,,"Not your typical call center environment. Very fun and family oriented, and case work is not answering technical questions all day, it's about helping real people in real life situations. short answer, Very Interesting.",Attendance is very strict but very understandable as to why. Its bittersweet.
A company that cares about its employees.,2014-11-03,"Program Manager in San Francisco, CA",5,,"Management direction, brilliant people, opportunity to be a cereal entrepreneur.",Located 15 minutes from BART station.
4-star place to work at,2017-06-14,"Software Engineer in San Francisco, CA",4,,Still experiencing good growth in terms of everything. Extremely liberal culture. Much faster getting things done comparing to some big corporations. IPO prospect looks good.,"Growth not as great as a few years back. Bureaucracy is starting to build up. A- people hiring B people and B people hiring B- people. IPO is always ""2 years down the road""."
Overall Amazing Place,2016-06-16,"Graphic Designer in San Francisco, CA",5,,"Culture, values, talented co-workers, inspiring, resources, office space, people","Hypergrowth growing pains, homogenous leadership"
The BEST Place I Have Ever Worked,2015-07-13,"in San Francisco, CA",5,,"-Mission driven employees -Incredible culture -Friendly faces -Encouraged to ""be yourself"" -Great benefits  I LOVE it here","-Some growing pains, but that is expected in any company in hypergrowth"
