review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Facebook is an exceptional company to work for.,2012-11-13,"Engineering Manager in Menlo Park, CA",5,,Everything at Facebook moves incredibly quickly which makes it a very exciting place to be. There are also a ton of smart people there and I feel like I'm constantly learning new things from my coworkers.,People generally work very hard. This is by choice (people are generally excited about what they are working on and trying to ship stuff quickly) but it does mean that there's a fair amount of peer pressure to work hard and it's easy to feel like there's always a little bit more that you could be doing.
"Huge impact, fun work and lots of autonomy",2014-04-08,"Product Manager in Menlo Park, CA",5,,Facebook combines the best aspects of working at a large public company (lots of resources and lots of institutional knowledge) and a hot startup (lots of super smart people and tons of autonomy). Going to work is a ton of fun. I look forward to tackling new problems each day.,The work schedule is pretty intense. Nice thing is that everyone works really hard here. So you don't feel like you're in it on your own. But you definitely have to work pretty hard here.
"Fun Perks, High Energy, Impact, but Give Up Your Life",2015-09-01,"Technical Recruiter in Menlo Park, CA",3,,Spent three years on the hiring team & found the hacky whacky culture fun for the most part. Key to success is forging the right relationships. Be sure to manage your own career because no one will do it for you.,"Politics abound, lack of management training, questionable review cycles, erratic tangible roadmap outside of high-level ideas"
Disneyland for Engineers,2015-11-23,"Engineering Manager in Menlo Park, CA",5,,"Wide variety of great things to work on. Your colleagues will be the best you ever worked with, and you'll learn a lot from them. Very supportive of employee growth, great managers who really invest time in their employees. Amazing parental leave benefits, great senior leadership. Awesome open source program, leading the world in numerous areas for both software and hardware","Better for engineers and designers than fro most other disciplines.  Stock had captured most huge growth, not a start up any more. The 101 is basically a parking lot. The interns eat all the best food :-)"
"Good benefits, somewhat cultish",2016-08-22,"Data Analyst in Menlo Park, CA",4,,"You will work with some very smart, driven people. Benefits are out of this world. You have a lot of autonomy to do your job which can work for or against you.","People can be discarded easily. It's hard to keep up the kool-aid induced hype after a few years. If you're an older employee, get used to feeling uncomfortable."
Software Engineer,2016-11-28,"Software Engineer in Menlo Park, CA",4,,"Facebook's products are used by more people than anything else. The company's mission -- to connect the world -- is good. There are many, many choices of projects for software engineers and you get to pick your team.","Facebook is a big company with rules. If you are a software engineer, you are compared to all other software engineers. If you do part of the job of a software engineer and part of the job of a something-else (PM, manager, analyst, etc), it will be hard to evaluate you. Also, it is common to have a lot of manager changes."
"Technical Recruiter, Leadership",2017-02-22,"Technical Recruiter, Leadership in Menlo Park, CA",5,,"My manager and team are phenomenal. Everyone I have gotten to work is brilliant, respectful, courteous, helpful and fun to be around. The mission at Facebook is motivating and speaks the truth about the culture.","This company is very fast-paced. If you are not willing to put in the work and time, you will fall behind. You need to be self-sufficient to be successful here."
Sales Operations,2018-08-11,"Sales Operations in New York, NY",4,,"Great culture, highly competitive, tremendous opportunity, focus on people / career development","Internal systems are less than desirable. Some departments need more doers, less management. Lots of overlap acrosss business units causing inefficiencies and confusion."
Awesome place to be,2018-12-21,"Compensation Consultant in Austin, TX",5,,"The moment one steps inside Facebook, they immediately know something is different here. There is a positive energy within the offices and all the employees walking about them. This was the feeling I had six months ago when I joined Facebook, and still reflects my feelings today. These people practice what they preach...they are delivering platforms and tools to build community and bring the world closer together, period.",I just wish I had arrived here sooner!
"Great challenges, great culture",2017-11-22,"Marketing Science Partner in New York, NY",5,,"Given the number of employees relative to the size of the company, you always get to work on something meaningful, interesting, and challenging. Compensation is good, hours are great, travel is extremely manageable for most roles, and managers do a great job of balancing between using current strengths and developing new skills in preparation for future roles. The food is also great.","Wish the office were dog-friendly, but that's about it."
"Loads of impact from day one, lots of autonomy",2012-11-15,"Software Engineer in Menlo Park, CA",5,,"Perks are so great (3 meals a day 5 days a week, microkitchens, ping-pong, no set hours, they do your laundry for you, etc). You're given a good deal of freedom in what you choose to work on. You have huge impact (you push code to a billion+ people weekly or even daily).","Expectations are pretty high (this isn't necessarily a bad thing). It's a software engineering gig so work is somewhat isolating, but no more so than any other similar job."
Awesome place to work!,2012-11-17,"Director of Engineering in Menlo Park, CA",5,,"- Super talented co-workers - Facebook really is changing the world - Very easy to have a large impact inside the company - Strong focus on enabling everyone to do their best work. In particular this means focusing on keeping non productive overhead to a minimum, giving everyone the hardware, training, etc they need to succeed, preventing unhealthy corporate politics and continuously looking for ways to make engineers more productive","Changing the world is hard work, but everyone really believes in what we are doing which makes it fun at the same time"
Amazing Place,2015-10-01,"Data Engineer in Menlo Park, CA",5,,"+ Amazing growth potential, at no other place could I have moved up so quickly so fast + Everyone focuses on Impact all the time, if it's not worth doing then we don't do it + Learn from some of the best in the world at what they do + Unbeatable pay, benefits, work environment, and culture","+ Some people find it hard to find a life/work balance, but following the guidance of the more experienced people it can be easy, just need to cut through the BS and focus on impact"
Strong business,2015-10-21,"in San Francisco, CA",4,,"Decent culture, incredibly strong business fundamentals, Sheryl is a star, lots of good people. If you're looking to build a career, this is the place to do it.","Big and getting bigger. Genuinely not on the same scale as Google or Microsoft, but reaching the point where all start-up remnants are being washed away."
Great place for a partnerships career,2020-05-21,"Strategic Partner Manager in Menlo Park, CA",5,,"Facebook has a great culture, some of the smartest people in the tech/ads/media space, lots of resources for learning, ERGs, ability to really do your best work, and tons of perks.","Can sometimes get boxed into a role without much latitude for initiative. Advancement or promotion is capped for certain roles, without much logic. Extremely competitive environment can sometimes get cutthroat. Executives often bring in their own people hired for roles that they aren't qualified for- they hire from outside vs internal promotion."
The best place in the world to work - if you could call it work (its more of a lifestyle).,2012-09-14,"Manager, IT in Menlo Park, CA",5,,"This is the best place in the world to be. Environment is all about engineers. Benefits, management, direction, culture - all very very positive items about the company. Keep up the great work Mark!!!!!!!","Not much negative. I find myself wanting to come to work and participate. Sometimes, I don't want to leave... So oddly, it can make for a long day sometimes."
"A powerful company, with lots of opportunities to make a difference.",2012-11-13,"Senior Software Engineer in Menlo Park, CA",4,,"- Many projects in many very different specialties. - Very good engineering level. - Fast moving, changing, adapting.","- Open space setup for all. It's loud, sometimes over packed (it's better now). I've never been as unproductive. - Changes are sometimes hard to track. - Your project might be ""reformulated"" along the way... - Very young. The least ""social"" of the places I've ever worked at."
every day is awesome day,2013-05-24,"Software Engineer in Menlo Park, CA",5,,"1) everyone is insanely smart. so it's a great place to progress. 2) despite 1) people have no ego. no one is territorial. you don't like something and think you can do better? go at it.  3) the internal culture build around the ""hack"" directive is very strong, very motivational and makes me feel very comfortable 4) immense data to analyze 5) everyday a chance to make an impact","ok, so it's not in downtown san francisco. that's really because i have to say something here."
"Great place to work, lots of thing to learn",2014-11-05,"Software Engineer in Menlo Park, CA",5,,- There's always something to learn (I was always afraid joining a big company will make me stick to one task) - Lot's of different domains of work that you can choose from - Freedom to decide how you want to make the company better and that's what defines your job - We build fast and improve fast (that also includes improving salary and lifestyle) - Lots and lots of perks that you can read every where about,- The product is used worldwide and you can break things worldwide which is stressful
Perfect company for people growing,2018-09-23,"Software Engineer in Menlo Park, CA",5,,"Great pay Great perk Best engineers in the world work here as your teammate Growth opportunity is great, company encourage people to do more, learn more and grow Compensation fairness is one of the best in the industry, purely performance base","Higher expectation for engineers than most major companies, meaning you need to work more or be better engineer to stay  Affirmation action anecdotally in place, company not tolerate conservative voice enough than it present itself to be"
Best job I've ever had,2020-02-20,"Content Strategist in Menlo Park, CA",5,,"- content is well integrated into the design process  - the team is full of incredible writers with a deep understanding of the design process and user experience - much more potential for career growth than at any other UX content organization - pay, perks and benefits are incredible","- buggy tools - the bar for performance is high, but that's because the team is so freaking good"
Incredible culture with amazing opportunities to do good for others.,2020-04-22,"Senior Product Manager in Menlo Park, CA",5,,Incredibly smart and talented people. Moves fast. Rewards new and better ideas quickly. Awesome culture.,"The negative outside image spent match the inside culture, but still weighs on individuals working there. Also, it moves so fast that teams often find it hard to know what other teams are doing."
The little start-up that could...and so much more,2010-10-11,"in Palo Alto, CA",5,,The energy and direction of the company! There's plenty of opportunity to take on new responsibilities and build the future of Facebook.,"As with all smaller companies, you will thrive if you're a person that appreciates the fact that many processes are not in place but there for you to create or re-vamp."
Best company I've worked at,2012-11-17,"Software Engineer in Menlo Park, CA",5,,"+ Smart/energetic people around you to make yourself better + Relative flat management for a company at this size + Projects that influence people + Probably the best café in all IT companies at the moment. Thomas Keller, Gary Danko theme, etc. + Work for fun. You can still keep a life if you are good at what you are doing. :)",- None I can think of at the moment
Facebook is a better place to work than Google (I've been at both),2012-12-05,"Human Resources in New York, NY",5,,"The pros of working at Facebook are too many to list, but the biggest ones are: the ability to shape your work, opportunities for career growth, support from bosses and management, flexible work schedule, and working for a mission-driven company that has massive impact throughout the world.","I really can't think of any cons, as it's been a great ride since I joined earlier this year."
Great place to grow,2015-10-05,"Communications in Menlo Park, CA",5,,"Very open culture; super fast-moving; incredible resources at your disposal, including managerial support + autonomy (in my experience, it's rare to truly have both); and really great benefits","The pace can be exhausting if you don't actively take time for yourself; however, managers are really good at encouraging employees to take vacation."
Phenomenal,2017-02-22,"Data Scientist in Menlo Park, CA",5,,"The people, the mission, the way the company respects its employees. Everyone here is super pumped about work, but in a way where team work is prioritized over individual ambitions.","Things move fast and change a lot. Products can get scrapped very quickly if early evidence shows negative metrics. This can somewhat be discouraging to the people working on it, however, is, many times, understandably a necessity."
Thankful to work here,2018-11-26,"Recruiter in San Francisco, CA",5,,"-Amazing benefits, this company has your back if anything happens personally.  -I don't think you can truly be yourself at work but at FB you can almost be yourself at work. -Company is working hard towards work life balance. -Senior Leadership has hurdles but seem to be doing the right thing",The performance review cycle relies on management to fight for their ICs.
Facebook knows how to keep its employees productive and happy,2012-11-13,"Production Engineer in Menlo Park, CA",5,,"A great place to work. Well-distributed culture of seeking impact and keeping productive which, along with a considered hiring approach, means that everyone you encounter is bright and eager to help you get things done. Low-touch management style is encouraged, with focus on growth and getting blockers out of the way.",High public visibility when you cause the site to crash. No 401(k) match. Hard to keep up with all that is going on.
easily the most fun you can have at work,2012-11-29,"Production Engineer in Menlo Park, CA",5,,"working with incredible people working on something people all over the world use being able to work without bureaucracy you also get to work on problems that may not fit in your direct scope, which means you learn as you go, and might find your next position without even trying great perks: food, shuttles, haircuts","getting fat from the free food have to work hard, not for someone who wants to coast"
"Really does move fast, and you have to keep up.",2015-03-01,"Software Engineer IV in Menlo Park, CA",4,,You can make almost any change you really want to the most popular apps on the planet. How much you do is really a function of how much you're capable of and how much you can back up your decisions.,"Guidance is slight, and you have to convince people to ship things after you've already built them, not before. It's a difficult thing to get used to."
"Good company, but not for everyone",2016-03-25,"Product Analyst in Menlo Park, CA",4,,"Company is well-run, ambitious management, good execution. Good perks, good incentives for high performer. Everyone in every position is strong. Mediocre is not tolerated.","Pressure is high, because of working with smartest people. Work life balance is a huge problem. You will push yourself, for sure. It is not necessarily bad, but definitely not for everyone."
Best place I've ever worked,2016-08-06,"Small Medium Business in Austin, TX",5,,"Great benefits, opportunity for growth, and open transparency culture. I've worked a lot of places in my 15+ year work history and this is the best.",Work life balance can be a struggle if you do not define clear boundaries on the front end.
Amazing Company,2017-08-23,"Hardware Engineer in Menlo Park, CA",5,,* Most free and self actualizing environment I have ever worked in.  * I am encouraged to pursue my strengths and passions through out the organization.  * I have an awesome manager that actually works to empower me to do my best work. * Tons of perks and awesome benefits,"If you need a lot of structure, you wont find it here. This can be a con for some, a pro for others."
Working at Facebook as a senior engineering leader,2017-12-05,"Director of Engineering in Menlo Park, CA",4,,"Empowerment, culture, infrastructure, autonomy, impact, comp","Much of the internal mythology about the company's culture isn't really true anymore, now that the company has grown to more than 20K employees. It's still a great place to work, but because the reality doesn't match the speeches it often leaves people feeling betrayed and disillusioned when FB turns out to just be a large tech company."
Good company to work for,2018-07-03,"Software Engineer in Seattle, WA",5,,"They treat you well, you can find almost everything you'll need. Colleagues are knowledgeable and fast moving, you can learn a ton here.","Work hard play hard, you have to spend more time studying and working then lots of other places. Peer pressure is also high"
My experience with Facebook,2019-02-15,"Recruiting Coordinator in Menlo Park, CA",4,,"1. Amazing amenities: Free food, shuttles to and from work, gym, intelligent people, free beer & wine on Fridays  2. Great internal tools  3. Work life balance  4. Room for growth  5. Great culture & good mix of diversity","1. Hard to grow since Facebook is becoming bigger each year. It's possible, but harder each year and competitive   2. Favoritism among certain teams  3. Not as transparent as they like to say they are"
Great place to work!,2019-07-10,"Recruiting Coordinator in Menlo Park, CA",4,,Work/life balance is awesome. Amazing benefits and perks. The people are so nice and it's a great work environment.,None I can think of.
Hardest interview process I've ever been through - totally worth it,2019-10-29,"Anonymous Employee in Las Cruces, NM",5,,The interview process was grueling but after 6 months I'll have a hard time adjusting to a 'normal' job again. I came from healthcare where the world was on fire 24/7 and that's just not my reality anymore.,There's a ton to learn and a great deal of it is tribal knowledge; i.e. it takes some time to figure out your go-to people for information.
Once in a lifetime opportunity to create solutions for problems at a scale that not many other companies can even touch.,2015-01-27,"SMB Marketing in Menlo Park, CA",5,,- Culture - Top leadership - Product strength - Ability to learn,"- It's growing big rapidly, and new rung of leadership is not always clued into ""Facebook"" culture and style - Many teams still bias towards personalities - it matters who you know at Facebook"
Great Culture,2015-01-30,"Software Engineer in Menlo Park, CA",5,,"Definitely a lot of freedom to work on projects you like. Upper management is flexible and expects you to be able to dictate your own career path within the company. Very young, collegiate culture. This includes Friday events like Happy Hour, Q&As with Mark Zuckerberg, and even company field trips for the interns.","Hack is the culture. If you are not really the ""hacky"" type, you might not feel at home."
"Simply put, one of the best companies to work for.",2015-09-19,"Engineer in Menlo Park, CA",5,,"That Facebook is still interesting after 3 years is pretty amazing.  - interesting product area - smart people, incredible company (not tech) infrastructure  - more transparency than I had anticipated. -","- size, it is getting big - too many things going on at the same time - quantity over quality"
Data Scientist,2015-11-06,"Visiting Researcher in Menlo Park, CA",5,,"great amenities, free onsite gym, shops, and restaurants. Great culture that responds to employees with weekly talks with CEO. Free shuttles to SF",Long commute from SF. Large company so sometimes there are duplicate tools for the same task.
Exceptionally Run Company,2015-12-31,"in Mountain View, CA",4,,"Facebook engineering is almost unparalleled. For example, the continuous delivery system at Facebook automatically builds, tests, and releases software. Managers will give you detailed, constructive, and honest feedback on how to be a better engineer. Lots of opportunities to impact the product through hackathons.",Most engineers are pretty introverted. Can be stressful.
Amazing,2016-12-08,"Production Engineer in Menlo Park, CA",5,,"Besides the usual (brilliant people, delicious free meals for breakfast/lunch/dinner, beautiful campus, great benefits, cutting edge technology, etc..) I was surprised by how open the information transfer is from team to team and how much flexibility and options there are for career growth.","Despite the great salary, the cost of living in the area is still a pain point."
Focused and driven company with great rewards,2017-08-03,"Senior Software Engineer in Seattle, WA",5,,- Benefits are amazing - Products are fun to work on - Easy to determine the value added - No bull atmosphere,"- Things change very quickly, new features, new technologies - No bull atmosphere takes getting used to - A busy, moderately competitive atmosphere doesn't suit everyone. (I say moderately competitive, because it isn't politically competitive, but there is a need to show the value you add to the company)."
Overall good,2017-08-13,"Software Engineer(Internship) in Menlo Park, CA",4,,The working environment is very good. People are professional and helpful. As an intern you can learn a lot during the three-month internship. Many benefits and perks and the food is also very good.,"I find work-life balance depends on the specific team. I personally worked at a team that is at very fast peace, so it is hard for interns to keep pace unless you work overtime."
Work Life Balance & Growth,2017-09-05,"Administrative Assistant in Menlo Park, CA",5,,Work Life Balance Flexibility  Tons of Perks Care for their employees Awesome review cycles Logistics of transport are on point Awesome management Flexibility,Traffic & Parking is very tight/limited on the main campus in Menlo Park
Best Job I've Ever Had,2017-09-14,"Engineering Manager in New York, NY",5,,Surrounded by great people. Really interesting work. Amazing amenities. Good values woven into the fabric of the company. Transparent leaders who focus on the right stuff continually.,Some people who have been at Facebook for a while seem to lose perspective about how lucky they are to work at a company like Facebook.
Face book an amazing place to work!!,2010-10-08,"Senior Recruiter in Palo Alto, CA",5,,"Cutting edge, openness, ability to make an impact, VERY COOL","People are always asking me technical questions about facebook, and what is it like to work at FB?"
Really happy here,2012-11-13,"Software Engineer in Menlo Park, CA",5,,"- I feel like my success is bounded by my own abilities, not by management or corporate politics or something - Work time is *super flexiblie*. I generally work 10-6pm or so, work from home on wednesdays - Food, laundry, etc.. at work - Coworkers are awesome, all really excited about the product",- Don't like the area around campus - Wall art could be better
Connectivity Lab,2015-08-11,"in Menlo Park, CA",5,,"-Flexibility. I could choose a project and a particular area that I wanted to contribute to. -Great team. A bunch of smart people on the team, including former Google, Apple folks. -Fast. By the end of my internship we had a product almost ready for shipping.",Not much to say here!
Big company with startup culture,2015-12-16,"Engineering Manager in Menlo Park, CA",5,,- move fast despite being a big company - still in growth mode - entire company is focused on the mission of connecting people,- no work/life balance - not enough empathy to peers
Software Engineer Intern,2016-02-03,"Software Engineer Intern in South Seattle, WA",5,,Easy interview. I haven't expected to get an offer. Great company culture,"Internship is probably like a lottery. Some great coders that had internship along side with me didn't get a job offer, because they couldn't excel at the project they worked on."
HRBP,2016-10-26,"Anonymous Employee in Menlo Park, CA",5,,"A compelling mission, amazing people who raise your game, a fantastic work environment, and a culture that allows you to be yourself.","We're in fast growth which means you have to be prepared to keep up with scaling our products, services, and teams. The good part of this is great career opportunity but, for people who don't know how to scale, it requires new muscles."
software,2016-11-09,"in Los Angeles, CA",5,,"it is a good position to work, but a little bit too busy for every day",nice for the fresh people to get in. but not good for old worker
Administrative Assistant,2016-12-07,"Administrative Assistant in Seattle, WA",5,,"Treated with respect, lots of flexibility, encouraged to grow and play to your strengths",Desire to perform is so high it makes it hard to have work life balance. But being committed to our mission isn't a bad thing.
Company promotes openness n boldness,2018-04-25,"Product Manager in Redwood City, CA",2,,"Open culture, good benefits , good brand to associate with. Free food.flexible work hours, good pay. Xxx xxxx xxxx xxxx",Don’t work for bizapps.its worst team in Facebook. Leaders are not competent and upto date with new technology. Too much of show off to pretend we are best.
Great place to work,2019-07-29,"Community Manager in Menlo Park, CA",5,,"We have amazing benefits, but the work environment is what make me love most the company. Managers want to help you grow and will support you in new projects.",I don't have a negative point to mention about Facebook.
Impact like nowhere else,2017-10-17,"Software Engineer in Menlo Park, CA",5,,"- Opportunity to build a product that billions of people use around the world - Great perks (health benefits, food, environment, transport, bonuses) - Great culture focused on connecting the world. - Good tools",Using Facebook (the app) will never be the same
Great culture and Cutting Edge Technology,2018-02-26,"Software Engineer in Menlo Park, CA",5,,Fast-paced work environment working on cutting edge technology. The culture is open and supportive with good collaboration. The perks are good and help save time.,"Unless you live by the office, then you have to commute. The shuttles are nice, but working from home is not encouraged or very effective."
great place to work at,2019-05-29,"Software Engineer in New York, NY",5,,"You get appreciated for the work you put (through feedback, bonuses and promotions). Relatively low level of b.s.. Impact driven company",work life balance. 6 months evaluation cycle that pushes people to focus a lot on short term impact
Amazing!!,2011-11-13,"in Palo Alto, CA",5,,It provides you with the best possible space and to divulge into your specialties. The only thing you are required to do is to do what you have been asked to do in a completely pressure free atmosphere. Its more like work at home!!!,There are none. Its a fantastic place to work for people willing to make money by enjoying.
Best job I've ever had,2012-11-13,"Software Engineer in Seattle, WA",5,,Code ships quickly Every engineer has a lot of impact on products Easy to move between teams Engineers are encouraged to find teams where they have the most impact Very smart co-workers,"If you're used to a cruisy corporate job, this is not the place for you"
Nirvana,2015-10-04,"Software Engineer in Menlo Park, CA",5,,"Facebook encourages openness in all spheres, professional and personal. Be yourself - don't lead a double life where you are dull & droid-like at work, then are someone different at home.",It's too early for me to tell. I hear rumblings that justifying code cleanup can be difficult since there's no neat metric for it.
Relaxed environment,2016-06-10,"Product Designer in Menlo Park, CA",5,,"A lot of freedom, relaxed environment, surrounded by smart people, fun hackathons!",The food is delicious but watch your waistline... Diversity issues - my team was made of up mostly white males.
Amazing company for Leaders,2018-08-21,"Director in New York, NY",5,,"Fast-paced environment, brilliant people, amazing opportunities for learning and career growth. New challenges every day and the most wonderful people working together to find solutions.",Fast pace is really fast and the company is growing very quickly. The need to continuously grow yourself and to scale yourself is very high.
Minorities not welcome here,2018-09-01,"Software Engineer in Menlo Park, CA",1,,"Pays the checks, free transportation and food",If you are a minority management will isolate you. Facebook pretends to care and provides training to 'fix' minority attitude. As a non-minority I find this disgraceful. Facebook does not value diverse views and tries to 'manage out' non-conformists.
Recruiting Coordinator,2018-10-08,"Recruiting Coordinator in San Francisco, CA",5,,"Flexible schedule, great culture and benefits!","Some teams do not have a lot of processes in place recruiting-wise so if you work on one team and transition to another, you will likely need to re-learn a new way of doing some things... but if you can adapt to change, it won't be an issue for you."
Great place to work,2019-08-11,"Software Engineer in Seattle, WA",5,,"The benefits, perks, and opportunities for growth are among the best in the industry.",A lot of pressure to perform. Oncall sometimes means being available outside of normal business hours.
Fantastic place to work,2020-04-23,"Program Manager in Menlo Park, CA",5,,Excellent benefits and a company that truly does care about the people who make the company run.,"Work/life balance can be tough at times, but that is to be expected at an industry leading tech company. And, the entitlement that employees often exhibit is disheartening."
The best work of your life,2020-05-21,"Production Engineer in Menlo Park, CA",5,,"You get to do some of the most rewarding work of your life at the scale of Facebook, with some of the best people and support systems. Fast paced with high expectations, an open culture and diverse workplace.",None at this time AFAICT
"Great place to work, in spite of during covid-19!",2020-06-12,"Internal Audit Manager in Menlo Park, CA",4,,"- Great virtual onboarding experience - Genuinely kind and caring team - Interesting projects - Good benefits (401K, bonus, RSUs, wellness, health care, etc)  - Generous covid spend budget - $1000",- Media perception of Facebook
I love working at Facebook!,2010-10-07,"in Palo Alto, CA",5,,"I love the culture, freedom, people, environment, benefits, and flexibility.",There really isn't much I would change about work here except for a better work/life balance.
Nice place to work. Interesting problems.,2014-02-28,"Software Engineer in Menlo Park, CA",5,,"Nice fast paced culture, that encourages folks to take risks. Smart set of co-workers. Nice perks. Laundary, food, loaded micro-kitchens, pay etc etc.","Can be a little haphazad. Managers are promoted in-house, and sometimes they can be inexperienced or not very good. Timelines can be aggressive."
Great place to work and advance beyond your,2016-07-12,"Design Engineer in Menlo Park, CA",5,,"Very good culture, smart people, fun atmosphere, and tremendous food options!",Any position here is for self starters and motivated people.
Can’t ask for a better place to work for,2018-03-10,"User Experience Researcher in Menlo Park, CA",5,,- autonomy - impactful projects - bottom-up culture ; top-down initiatives are rare - relatively good work and life balance,- commute from the city (SF to Menlo Park) - crowded workplace
Best Workplace,2020-07-08,"Art Director in Menlo Park, CA",5,,- Huge Impact Projects - Competitive Salary - Crazy amount of perks - Shares - Fantastic work/life balance,"- Too much internal politics - Too many layers and too many hoops to jump through to ship new features and ideas - Often feels like there are ""too many cooks in the kitchen"""
Great,2012-03-27,"Software Engineer in New York, NY",5,,Great place to work for.,"It's a big company, so although teams are very lightweight and agile, it can never have the same level of impact as a startup would. However, the leverage you get by the user/employee ratio more than makes up for this."
Amazing place to work,2017-02-10,"Product Design Intern in Mountain View, CA",5,,- great mentorship - many opportunities to grow - challenging - a lot of benefits,- extremely high expectations - stressful - heard stories of many interns crying during the internship
Amazing place to work,2017-03-18,"Software Engineer in New York, NY",5,,"Culture is carefully engineered to be a great place to work. Engineers are given great benefits and compensation, a lot of autonomy, and a lot of resources to grow.","Very few, as long as you diligently maintain your own work-life boundaries."
Project Manager,2017-12-09,"Project Manager in San Francisco, CA",5,,Great opportunity to deliver strongly customer oriented service to market. huge number of talented and creative colleges to build an innovative solution,need to take an initiative activity and mindset to drive other people and motivate subordinate staffs. self starter highly needed
Great place,2018-01-03,"Software Engineer in Seattle, WA",5,,Everything is better than any other place I have worked,"High pressure environment - you need to perform every week, work through holidays, christmass, new year, and weekends."
Recruiter salary at Facebook,2018-02-10,"Technical Recruiter in Menlo Park, CA",4,,Depending on the level the salary changes.,Too much work pressure and no work life balance for recruiters
Best company to work for,2018-09-17,"Critical Facility Engineer in Fort Worth, TX",5,,"Great benefits, great pay, highly encourages creativity, rewards productivity.",Non that i can think of at this moment
Fast Paced,2019-10-08,"Safety Specialist in Sunnyvale, CA",5,,"Love the fast pace of the company Lots of perks (401k, free food, therapy, 21 days PTO, WFH once a week, ...) Weekly Q&As with Mark You get to work with smart people",Focused on short term impact for evaluation during performance reviews every 6 months
Outstanding company - Tasking work but they take care of you. Coming from a guy that never leaves a review for anything!,2020-03-20,"Anonymous Employee in Austin, TX",5,,They really care about employee welfare! Very impressive.,The job can be very demanding and stressful most time and expectations are very high.
Great Place to work,2020-04-06,"Software Engineer in Menlo Park, CA",5,,"Best Tech Company to work, open and warm people. You are always pushed harder and with a raised bar","Over crowded campus, constant pressure, constant change and re org"
Good Company,2020-06-14,"Software Engineer in Menlo Park, CA",4,,- Good Pay - Competitive Benefit - Lots of freedom in choosing teams and projects. Wide variety of projects - Less bureaucracy than some other older companies,- Bad PR affects morale - Could be quite cut-throat - Things are moving slower with more politics than it used to
awesome,2019-07-25,"Software Development Engineer in Menlo Park, CA",5,,"paid well, good perks, good for resume",very manager dependent if you can rise up through the ranks
Absolutely no regret,2020-03-19,"Software Engineer in Menlo Park, CA",5,,- Great Work/Life balance - Competitive compensation - Supporting employee growth - Employee Benefits,- Laundry takes too long to deliver
Awesome,2012-08-09,"Data Center Tech in Forest City, NC",5,,"Great place to work, great salary, great food, laid back atmosphere.",Not much in the way of cons here. We get everything we need.
"Great company in general, but too big now if you are looking for a startup",2013-09-11,"Product Manager in Menlo Park, CA",4,,Passionate and smart people; company brand value; lots of different projects/areas to work on,it's becoming more like a big company now
Excellent,2014-03-04,"User Operations Analyst in Menlo Park, CA",5,,"Good pay, excellent environment, tons of perks, opportunity to work with several teams, beautiful office, Opportunities for mobility within the company, everyone feels like they're on the same team","repetetive work, cult-ish, but only if you feel that way,"
Simply the best,2016-02-08,"Anonymous Employee in Menlo Park, CA",5,,A mission driven company that always stands behind its mission. Very transparent culture and excellent management,Biggest issue I see is burn out but the company is focused on this particular problem in an incredibly thoughtful way
A good place to work at,2016-07-25,"Software Engineer in Sunnyvale, CA",4,,A lot of good engineers and a lot of good engineering problems. It makes a good environment to learn and grow,It's big enough that there is significant differences in engineering culture within the company.
Inspired to do your best work,2017-02-16,"Client Partner in New York, NY",4,,"competitive salary, outstanding peer set, great benefits",growing fast making it hard to maintain the culture
Take the Fire Hose literely,2017-06-12,"Culinary IS Analyst in West Menlo Park, CA",5,,"Working Environment, Benefits, mission statement, training and education, Free Food. The Team",Strains on infrastructure and local communities keeps growing as we do.
Amazing culture. Super excited,2017-07-10,"Senior Software Engineer in Menlo Park, CA",5,,Can not ask for better. Amazing. Great. Work life balance. On top of all companies I worked for.,Did not see any yet.
Best company I've worked at. Everyone's voice is heard.,2012-11-19,"Anonymous Employee in Menlo Park, CA",5,,"Fast paced, empowering, no hierarchy or red tape, truly ""open"" culture",culture is different in support functions versus Engineering and the business
Simply Great,2013-01-02,"Senior Software Engineer in New York, NY",5,,"Amazing work environment, friendly co-workers, and a huge salary.",They should recruit from every society. Thr is hardly anything that I will be able to say against them.
Facebook is inspiring,2013-06-26,"IT Analyst in Menlo Park, CA",4,,The culture is fantastic. Everyone is smart and passionate about what they do. It really feels like we are changing the world.,Engineers get the most priority and respect.
I love coming to work every day,2013-09-06,"Anonymous Employee in Austin, TX",5,,Ability to have impact. Open communication. Work-life balance. Smart people. Fun.,can't think of any at the moment
A great company to work for!,2014-08-02,"Software Engineer in Menlo Park, CA",5,,Goes out of the way to help you be your best.,"Getting bigger (Google size), so obviously if you are looking for startup-ish growth, go elsewhere."
Really nice job,2015-01-31,"Software Engineer in Menlo Park, CA",5,,good food full health care and lots of other benefits like transport or gym reimbursement huge impact on IT world,"well, not as many offices as Google has"
Hardware Validation Engineer,2015-08-13,"Anonymous Employee in Menlo Park, CA",5,,The people working there are very fun and kind.,Sometimes there is poor work life balance
Longtimer,2015-09-09,"Anonymous Employee in Austin, TX",5,,"passionate people, dynamic environment, flexible, constant change","growing pains, middle management, unclear expectations"
Great Place,2016-03-24,"Software Engineer in New York, NY",4,,The place is amazing worked out very well and great working hours for everyone very reasonable,place gets a little crowded while working but it gets the job done for us
