review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Customer Relations Advisor,2016-09-05,,4,,Fun people good benefits,Becoming more metrics driven hurts the customer experience.
Contractors are treated like 2nd Class workers,2016-10-04,,2,,No slacker here. Everyone work really hard.,"Long, long, long hours. High pressure workplace."
"Good benefits, bad hours",2016-10-05,,4,,"401k, health insurance, stock purchase plan all were great","Bad hours, but hey it's retail."
Great Company,2016-10-24,"Retail - Expert in Glendale, AZ",3,,Amazing work place with down to earth culture.,Work-life balance needs to be changed.
Company has changed,2016-10-27,,3,,"Benefits, pay. Job security. Hard to get fired.",No bonuses. No incentives. Everything.
"Good Benefits, no development",2016-10-27,"At-Home Advisor in Orlando, FL",3,,"Good company to work for, great benefits",don't expect to advance much
Software Engineer,2016-11-07,,5,,Work along side many smart people.,secrecy makes it harder to collaborate
Great,2016-11-14,"Inventory Specialist in Cupertino, CA",5,,Cant Complain! great place to work,I have 0 complaints about this company
Inventory Schedule,2016-11-27,,4,,"Benefits, people, discounts, dress code,","Hours, customers, not a lot of upward mobility"
Great place to work,2016-12-13,Redzone Specialist,3,,Great place and people to work with.,There are really no downsides.
Design intern,2017-01-05,"Design Intern in San Francisco, CA",4,,Great atmosphere with fellow interns,"Difficult to speak with management, can feel secluded"
Sales Specialist,2017-01-10,,4,,"Benefits, discounts and a lot of perks",work life balance is not great
Specialist,2017-01-15,"Specialist in Woodbridge, VA",4,,"Great environment, coworkers and pay",Zero. Great job to have. Would recommend to anyone.
Apple Job,2017-08-14,"Store Specialist in Cleveland, OH",4,,Best company to work for!,Hard to move up the latter.
N/A,2017-08-17,"Product Zone Specialist in Los Angeles, CA",4,,People and help they provide. Benefits for part-time workers. Discounts.,Dealing with angry and annoying people.
They could do a lot more,2017-09-05,,3,,Benefits  Dental Discount Call out sick and get covered nothing,Being treated like a kid
Good benefits,2017-09-17,"Anonymous Employee in Greensboro, NC",4,,Great insurance and coverage Lots of perks and benefits,Changing schedule from week to week Working post-holidays
good place to get experience,2017-10-25,,4,,They will pay for your school,Some employees make it a cult
It's a job,2018-03-12,Anonymous Employee,4,,"Lots to learn, very smart people.",The company likes to keep teams too lean.
intern,2018-03-23,Anonymous Employee,4,,"fast paced environment, fun people","super high expectations, sometimes hard to meet"
It's still just retail and they are cheap,2018-04-10,Anonymous Employee,2,,- discounts on Apple products,- typical retail politics - lackluster management
Great experience,2018-04-29,,4,,They have great products and great people working.,I have no real issues with Apple
Great Company,2018-05-02,Anonymous Employee,4,,"Great company. Great pay, nice work enviorment.","Hours can shift, especially if you're apart time"
AppleCare,2017-03-31,Anonymous Employee,3,,working from home and benefits,"0 holidays off, difficult to advance"
Specialist,2017-04-02,Anonymous Employee,4,,Amazing benefits and very supportive team,Hard to come up with some cons
Workforce Analyst,2017-04-03,Anonymous Employee,4,,"Great company, good benefits and culture",pay can definitely be much better.
Hardware Engineer,2017-04-08,"Anonymous Employee in Cupertino, CA",4,,Good compensation Stable Job Great for career development,"High Pressure, many deadlines, very competitive"
"Senior Web Developer, IC3",2017-04-18,"Anonymous Employee in Austin, TX",4,,Great company to work for,Is there a down side?
Company,2017-04-26,Anonymous Employee,5,,Amazing people and company love them,No con great place to work
Good company,2017-04-30,Anonymous Employee,4,,"Generous time off, understanding management",You have to work through holidays
Home Advisor,2017-05-16,Anonymous Employee,5,,Personal Space Independent worker Insurance starts immediately,Unable to meet people from work
Manager,2017-05-29,Anonymous Employee,4,,Great benefits and job security.,Work and life balance can be a challenge.
map developer,2017-06-04,Anonymous Employee,3,,i could learn a lot staff,it could be too boring for me
Touch Integration Engineer,2017-11-06,Anonymous Employee,4,,You can quickly learn a lot,Workload can be heavy at sometime
Sales,2017-11-08,Anonymous Employee,4,,"good energy, inclusive work environment, creative individuals","micro management, long hours, lack of communication"
Interactive Designer,2017-11-09,Anonymous Employee,4,,"Tons of talent, perks & benefits.",Not a lot of room for growth.
Electronic Engineer,2017-11-13,,3,,Good to work with people in the company.,There are too many smart people!
customer service,2017-11-21,"Customer Service in New York, NY",3,,nice front row on products,when customers don't get wont they wont its crazy
its okay,2017-12-05,Anonymous Employee,3,,cool campus long breaks onsite gym which is great,"low pay, stressful always being tracked for time"
Software Engineer,2018-01-02,,4,,"Great work, smart colleagues, flexible work schedule","Fast Paced, work-life balance heavily variable"
Cool,2018-01-08,"in Washington, DC",3,,"Great place to work, great people, awesome benefits.",Its retail-don't expect holidays or weekends off
Apple is good in total,2018-01-25,Anonymous Employee,4,,Famous company and good environemnt,Low salary and highly confidential
Love it,2018-02-28,,4,,The people are absolutely amazing,It’s extremely busy all the time
GSOC operator,2018-08-29,,4,,- Good benefits - Above average pay,- The work can be challenging
IT Specialist,2018-09-19,Technical Specialist,4,,Great health benefits and people,Volatile hours and no work life balance
Senior Visual Designer,2018-09-24,Anonymous Employee,4,,"Great Benefits, cool people, Flexible hours","Politics sometimes, but thats everywhere"
overall,2018-10-09,,4,,I really enjoyed working at apple.,there is no downside in my opinion
It's cool,2018-10-10,,4,,The pay is good for the area,The size of the company
great,2018-10-13,Technical Specialist,4,,good hours and awesome benefits,no room for growth into the corporate world
Apple carr,2018-10-26,Anonymous Employee,2,,Work from home getting Apple discount,Can not changed schedule not a flexible company
Technical Specialist,2018-11-06,Anonymous Employee,4,,Great place to work at Friendly enviornment,Too much workload compared to pay
OK,2018-11-09,Anonymous Employee,4,,Cool people and discounts are decent,Low pay. Customers become annoying real quick.
Ok,2018-11-17,Anonymous Employee,4,,Good pay for decent work,Retail requires you to answer the same questions.
Apple,2018-08-16,,4,,Opportunity to move up in the company.,None really to think of.
Fun,2018-08-20,Anonymous Employee,3,,Engage with customers Flexible and easy going Play with gadgets,No real opportunity for growth
Software Engineer,2018-09-03,Anonymous Employee,4,,"Great working atmophere, it is amazing.","No cons, everything is swell."
Business Specialist,2018-09-25,,4,,"Culture, Benefits, and Demand for products","Workload, Pay and Career Opportunities"
Tech support,2018-10-04,,2,,Working from home was great,High turnover rate and no room for advancement
Review,2018-10-21,Anonymous Employee,3,,"Nice pay, fun environment, fun people","Management sucks, sale oriented with out commission"
AHA AppleCare Agent,2018-11-08,Anonymous Employee,3,,"Great Benefits, Decent Pay, Fun Virtual Workplace","Unclear Expectations, Work Overload"
Loved it,2018-11-27,"Software Manager in Cupertino, CA",4,,Great place to work at,None that I can think of
Specialist,2018-11-27,Anonymous Employee,3,,Good benefits Good pay for what you do,not the best culture
Advisor,2018-11-29,,4,,It’s a Work from home job,You have to Work most holidays
Great,2018-07-24,Anonymous Employee,3,,Great benifits amd great experience,I really dont have any complaints
AppleCare,2018-08-12,Anonymous Employee,4,,Exciting company to work for,Not a lot of growth
Ok,2018-08-13,Anonymous Employee,4,,Good people good money,life work balance is poor
Amazing Company,2018-08-15,Senior Technical Advisor,5,,Great Pay  Amazing Benefits,None at the moment
Operations Specialist,2018-08-23,Anonymous Employee,3,,"Great benefits, flexible hours","No job fulfillment, politics with leadership."
Sales,2018-08-27,"Anonymous Employee in Cupertino, CA",3,,Worked with some wonderful people.,Clarity of direction can be ambiguous.
Apple,2018-08-30,,3,,Not much is great here.,Customers are the worst at apple
at-home advisor,2018-08-31,Anonymous Employee,3,,work from home. good training.,no holidays off. unfavorable schedule
Sales Associate,2018-09-10,,3,,Insurance for part time work Great co-workers,Horrible Management Overworked and underpaid
Best,2018-09-13,Anonymous Employee,5,,"Everything, great environment great people",Can’t think of any
Account executive,2019-05-03,"Anonymous Employee in New York, NY",1,,Not clear what this is asking,There was no cons working bere
Waste of time,2020-01-01,"Customer Service in Atlanta, GA",1,,Globally known across the world,Wastes people time with all of the interviews
Boring,2016-02-27,,1,,First to get a look at some tech,Not much going on otherwise
Not staying for long,2016-04-19,,1,,"Working from home, Benefits, Discounts",EVERYTHING not listed in pros
Sucks,2016-11-25,,1,,The people are great here,inefficiency at its finest here
Meh.,2020-02-10,Anonymous Employee,1,,"Great benefits, great money. No growth","No growth Great benefits, great money."
Disappointing,2020-03-11,"Anonymous Employee in Troy, MI",1,,Building relationships with new customers.,Racist. Theres a such thing as “privilege”
Manager,2015-09-14,,1,,non i can say of,need better recruiter for it
at home advisor,2013-01-31,"At Home Advisor in Elk Grove, CA",1,,"sleep thru my shift, and training","errythang, it was no fun."
"Demanding customer facing role, it is what you make it!",2023-03-14,"Product Zone Specialist in Toronto, ON",4,,"Apple is a internationally known trillion dollar company, so of course there are pros and cons to working for them. The wages and benefits are highly competitive and make it really hard to want to leave. Depending on what store you work at the culture can either be the best or the worst part of the job. On the sales floor [not the genius bar] customers are generally nice and excited about getting a new product and open to hearing your recommendations and expertise. You truly do make so many great connections both with customers and coworkers and meet all kinds of interesting people. Micromanaging could be considered an issue. However, the drive for results is mostly based on expectations from higher-ups as it is with most sales driven roles. Growth and development is challenging and if you are looking to “move up“ then prepare to go through many phases of interviews. Those who are outgoing and energetic are typically favoured over those who are not. All in all Apple can be a very fun and exciting place to work if you don’t let numbers and the pressure get to you.","Micromanaging could be considered an issue. However, the drive for results is mostly based on expectations from higher-ups as it is with most sales driven roles. Growth and development is challenging and if you are looking to “move up“ then prepare to go through many phases of interviews. Those who are outgoing and energetic are typically favoured over those who are not. All in all Apple can be a very fun and exciting place to work if you don’t let numbers and the pressure get to you."
Great environment and people!,2023-03-14,Technical Specialist in Brussels,5,,"People are nice and friendly - more than anywhere else I have ever worked before. Super diverse. A lot of benefits, health insurance, fitness, etc.",Not a lot of possibilities of growth since it's retail.
Inclusive,2023-03-26,Business Process Manager in Singapore,5,,Great place for exposure and scale.,"No big cons, fast paced."
ok,2023-04-16,"Manager in Cambridge, ON",3,,it sucks because the people there are rude,it nice because theyre nice there and they care
pro,2023-03-25,Sales Executive,5,,"diverse place, empathy, good communication, easily sharing feedback",there may be less working hours
amazing,2023-04-17,Software Engineer in New Delhi,4,,high tech company with better workplace,no cons just loved it
Great,2023-04-17,"Specialist in Toronto, ON",4,,Great all the time. Love it,none at all. I love it
Ok,2023-04-16,Data Analyst in Cork,3,,Good long contracts and are ok to work for,Bad management constantly talking down to you
"Good company,",2023-03-26,Operations Specialist in Dubai,5,,Great benefits with good pay,Store level leadership not great
Good company to work,2023-03-23,Software Engineer in New Delhi,5,,Money is good and enivornment is friendly,They didn't provide discount on apple products
Apple Expert,2023-03-24,"Mobile Expert in Montreal, QC",5,,Good management support and encouragement,No commissions based on performance
Cool place,2023-02-25,Software QA Tester in Bangalore,5,,I was able to test every iphone,Nothing bad I liked the place
Good,2023-02-25,"Chairman in London, England",5,,Nice working environment for work,I don't think their is any cons
Great company,2023-02-25,Gsm Engineer in Bangalore,5,,Work Balance and learning culture,"Nothing, everything is good i experienced"
"Decent job, decent pay, decent wage",2023-03-24,"Technical Specialist in London, England",4,,Great colleagues and simple job,Team hierarchy - even though they make it seem like every one is same level
good,2023-03-29,Software Engineer (Swe II) in Hyderābād,4,,"overall good compensation, good people.",not so great work life balance.
Job Performance,2023-01-10,Content Writer,4,,1. High-quality products 2. Innovative technology 3. Diverse product line 4. Robust customer service 5. Strong brand recognition,"1. Expensive Products - Apple products tend to be on the pricier side compared to other brands. 2. Limited Customization - Apple devices are not as customizable as competing brands, which makes it difficult for users to personalize their devices. 3. Limited Software - Apple's software offerings are limited compared to other brands, as Apple does not allow third-party software to be installed on its devices. 4. Limited Support - Apple offers limited support for its products, and often times users have to go to third-party service providers for help with their Apple products. 5. Closed Ecosystem - Apple has a closed ecosystem, which makes it difficult for users to switch between different operating systems and devices."
Good,2023-02-23,Software Engineer in Tel Aviv-Yafo,5,,Nice and kind get a lot money,There is no cons every thing is good
"Nice Benefits, Questionable Management",2023-01-17,Specialist,3,,- Decent pay - Some very good benefits & reimbursements - Lots of support available if you have any questions - Role is relatively simple - Very inclusive environment. Can be yourself with no judgement from others.,"- Environment can often feel toxic, even cult-like - Unacceptable behaviour overlooked by management if person is liked - Management show little interest in you, unless they need something - Pressure to suck up to managers if you want to progress - Work-life balance doesn't exist — work hours are bad for part-time staff."
Appreciate a lot in Apple Culture,2023-02-04,Specialist,5,,"In Apple, you will have a lot of chances to growth depending on your interests.","People here are super talented and if you would like to achieve more success, you need to continuously learn and think."
Good,2023-02-23,"Director in London, England",5,,Good work balance and great tech,More interaction with staff and team monthly
Solid brand name; either you sink or swim,2023-02-07,Operations Analyst in Singapore,2,,Solid brand name; overall benefits are decent,Highly political environment in operations; bonus is terribly small; job scope is overly specific and narrow
It was good,2023-02-20,MSS ENGINEER,3,,A lot of employee benefits given,Low salary compared to other rivals
Great culture. Little flexibility,2023-02-17,Anonymous Employee in Melbourne,4,,Great culture and atmosphere here,Hard to move up the ladder. Inconsistent schedule
working condition at apple is really good,2022-12-13,Human Resources in Dubai,4,,"1. Benefits One of the most attractive attributes of working at an Apple store is the great employee benefits they provide. They offer a comprehensive healthcare package that pays for medical-related expenses and preventative care. The healthcare plan Apple utilizes is one of the best in the industry and allows employees to get medical attention to prevent certain conditions and maintain those chronic conditions. Apple also offers its employees other benefits such as financial perks and savings options to help pay for retirement, future expenses, and plan for any major purchases. 2. Rewarding Working at an Apple Store can be rewarding for many employees. Various duties include helping individuals solve problems or purchasing the right products for their particular needs. It can be a very positive experience to cultivate customer relationships over time and ensure that each person gets the best service and assistance. Some instances can include retrieving lost information, transferring phones, and electronic details, assisting with purchases, etc. 3. Challenging Unlike many other technology and retail-related jobs, Apple store jobs can be challenging and provide an environment that encourages growth and learning. Many retail jobs can become tedious and monotonous for workers and pose little to no challenge. However, working at an Apple Store, there is always a new challenge to assist customers and something new to learn almost daily. It is a great way to stay engaged with work and look forward to solving issues for customers along the way. 4. Diversity The Apple Store is a business that prides itself on diversity. They hire from various backgrounds and cultures to ensure a complete representation of society and actively select the best candidates based on their previous education and experience in the industry. That means that truly qualified people usually land the job. Anyone who values diversity in hiring and working in a multicultural environment will enjoy working at one of the Apple Store locations worldwide. 5. Education People who work at the Apple Store can get continuous education related to the latest products and technological applications for Apple-related devices. Additionally, Apple ensures their employees at the Apple store stay up-to-date on the latest techniques and information related to sales, service, and maintenance. Individuals who like to learn and stay on the cutting edge of technology will get great satisfaction working in an environment where continuous education related to Apple products is promoted and expected. 6. Resume Whether an Apple Store employee decides to stay in their position permanently, having a job with an Apple store always looks great on a résumé. This is especially true for individuals who want to keep in a technology-related field. Employees of the Apple store are required to learn many different skills, and other employers know that individuals selected to work with Apple are likely to have a wide and varied skill set that is an asset to just about any company. 7. Upward Mobility Those who choose to take a position with an Apple store at an entry level can look forward to the possibility of promotion in management and a relatively short time. One of the great perks of working at an Apple Store is moving into management after a certain timeframe. Management positions offer competitive salaries and the ability to create stability. There are usually plenty of management positions available within an area. Apple does not solely hire from within, so there may be the opportunity to work beginning at the management level if the applicant has adequate credentials and experience. 8. Work in Any City There are Apple Stores in almost every city across the country. That means that individuals can work at an Apple Store in just about any place they choose. If you start at a particular Apple Store and want to move, there is always the opportunity to transfer to a store near the new location. That offers greater flexibility and the ability to travel to other locations if desired. Employees may also want to transfer to another location for management opportunities.","1. Long Hours Many Apple store employees have reported that the Apple store expects them to work long hours. Many employees at Apple stores report excessive overtime hours and issues with time off during certain holidays. Unlike many other technology companies, the Apple store tends its employees to wear clothes that require them to work long hours to complete. While this may mean significant pay for workers, it can also be the source of employee burnout after a time. 2. No Work/Life Balance Employees of the Apple Store have consistently argued that it is difficult to maintain a good work/life balance at the Apple Store. The long hours and fluctuating schedule may mean working the majority of days off at times and dealing with erratic schedules at times. There is no guarantee of time requests being granted for family events, vacation, or sick leave. That means employees must be prepared to work more than the average industry employee, especially during the busy times of the year. 3. Challenging to Stand Out It can be very difficult to stand out from other employees at the Apple Store. The work is fairly standard and does not leave much room for employees to really shine. In order to get a promotion to management, the employee must adhere to all the company’s standards and perform consistently rather than stand out on their own merits. This can be a negative point for some who wish to stand out via their outstanding performances. 4. Too Many Managers The possibility of promotion of management is a benefit of working at the Apple Store, but the excessive number of managers at any one location can also be a downside. Many Apple store employees report they felt too many management positions were available within the company and specific locations. Individuals hoping to manage a store may find fewer opportunities and less prominent than standard management positions at any Apple Store location. 5. Too Much Work There is a great deal of work for employees who work at an Apple Store. Since Apple is one of the most popular electronic brands on the market, there are always many customer issues to address. That can mean longer than average hours and having to go the extra mile. 6. Not Enough Time Off Along with the potentially excessive workloads and long hours comes limited time off. This is especially true for those employees who fill management roles. Managers are expected to work when needed and may not always get the standard two days off per week. Additionally, workloads vary according to season and need. 7. Difficult Customers Working with difficult customers is always a con of any retail job. However, working with electronics in a major electronics retailer may mean putting up with more than the average number of difficult customers. Having a cool demeanor and level head is extremely important for those working at an Apple Store."
great pay,2023-02-19,"Sales Advisor in Glasgow, Scotland",5,,"good pay,, and good culture",long hours and hard job
Csr rep,2023-02-20,"Customer Serice Representative in Montreal, QC",5,,Very good hours and benefits,No cons to be shared
wouldn't go back probably.,2023-02-13,Apple Genius in Sydney,3,,"meet cool people from all walks, fun to talk tech all day.",way better paying jobs in the same sector.
Sap manager roles,2023-01-20,SAP Project Manager in Hyderābād,5,,Good company culture globally. Good policies. Stock options,"Indian SAP senior management behave like typical IT managers from Infosys , WIPRO etc. They don’t understand apple culture. Global SAP management needs to take note of this and make sap india management understand what makes apple as apple"
Good,2023-02-19,Senior Sofyware Engineer in Dhaka,3,,good to work in apple company,nothing to say like that
Great environment!,2023-02-15,Shopping Specialist in Chatswood,5,,"Environment, flexibility, Optimistic, Work Balance, Diversity",Part time hours commitments is at least 4 days
Good for those who are flexible. Poor management at times.,2022-10-28,"Specialist in Toronto, ON",3,,"Great pay, many hours and fantastic benefits for part-timers. 20hr minimum availability is needed so you can work another job if you want.","For a company so focused on providing a great end-to-end user experience, their obsessive need to sell AppleCare+ to customers is demoralizing for those who just want to provide a great customer service experience. We were encouraged to use predatory sales techniques to add to our attach rate. Also, bad management who were abusive to their employees would repeatedly have 0 consequences even when reported on multiple times. Moving up in the company internally is a mess that involves 3+ interviews for positions that often only have 1 spot available for 10+ interviewees. Brutal process unless you are charismatic and have high attach rates."
Good work experience.,2022-12-31,AI/ML Annotation Analyst in Hyderābād,5,,Great work environment and good work life balance and no work pressure.,"No transport allowance, no shift flexibility."
Great place to work IF it's the career that you want,2022-08-09,"Technical Specialist in Manchester, England",4,,"Great team spirit, positive atmosphere, great benefits, fantastic colleagues. Very welcoming and makes you feel like you're working as part of something bigger than yourself.","Depending on the store that you work at, the hours can be long awkward to plan a life around. For me personally, it took over my life and my personal ambitions were put on hold. Progression can be difficult and limited. The pay isn't great. Working on the Genius Bar can be mentally taxing over time as the roles in this department deal with a lot of negativity from the public on a daily basis. But if it's the industry and company that you want to make a career with then it is great."
Work culture,2023-01-05,Specialist in Sydney,5,,Friendly people Career advance Development,Busy Hard to balance life Not enough salary
specialist,2023-01-04,Specialist in Paris,5,,"Great team work, nice manager and good advantages",No cons in working at apple store
Great place to work,2023-01-04,"Account Executive in London, England",5,,Great work environment and culture,Would like the opportunity for a bonjd
Not Applicable,2023-01-02,Sales Executive,5,,Apple treat each and every employee as family,There are no cons for apple
Good,2023-02-18,Cashier in Iloilo,4,,I like the Job. I love meeting new people,There's so many things to do
Apple,2023-02-22,Web Developer,4,,The salary is very high,Hours worked are too many
Everybody knows it,2023-02-14,"Senior Analyst in London, England",3,,I can tell friends that I work at apple,Too many concurrent tasks to be run at once and tight deadlines
not good,2023-01-27,"Customer Service in London, England",1,,don't appreciate you at all not a team,not good company i wouldn't recommend
people are awesome,2022-12-21,"Apple Genius in Montreal, QC",3,,people advantages salary stocks products saving,"no real advancement opportunities they go for what the company asks, not for the best candidate for the role"
Good,2023-01-02,"Software Engineer in Algiers, Algiers",4,,Very aspiring place to develop at,No cons at all good
it was ok,2023-01-03,Technical Advisor,2,,good but not the best,hard to meet some metrics consistently
very good culture and friendly working enviroment,2022-12-24,Engineer in Mumbai,5,,good career scope and friendly staff,for me theres no cons for this position
Great workplace,2022-12-23,Customer Service Clerk,5,,balance work life incredible incentives for apple products,many customers patronising may be extremely busy and stressful at times
Decent,2022-12-23,"Technical Support Engineer in Montreal, QC",2,,It is a decent comany t work for,Its okay I dont like it that much
Great benefits,2022-12-29,Anonymous Employee in Cork,4,,Great benefits and secure place to work at.,Minimum chances to grow and promote
Good for a time,2022-11-11,Apple Genius in Carindale,3,,A great place to meet people,"No career progression Gaslighting Favourites get opportunities, not based on results. Demand for results is high, despite little incentives"
Amazing,2022-12-31,Account Manager in Singapore,5,,Salary is lesser than google,Pressure is high during launch
Good benefit for part time,2022-11-23,Specialist in Kon Hang,5,,"Good benefits (health insurance, holidays) Good salary for part-time Inclusive",Need to do many night shift works
CSS,2022-12-02,Channel Service Support in Cork,4,,- Benefits - location - development opportunities,- It can become very busy
Good pay,2022-12-01,Apple Genius,5,,monetary benefits good hours nice bonus,hard to reschedule shifts no independency
quick review,2022-11-30,Apple Genius,5,,apple is an amazing place,apple is amazing to work for
apple,2022-11-30,"Shop Assistant in London, England",3,,friendly staff and managment team,not very good salary for london
"Great place to work, especially for hardware development and algorithms",2022-07-26,Anonymous Employee,5,,"Good, professional people, result-driven. Quite rare to witness ego or power games. Awesome local management, specifically in the section that used to be PrimeSense. Competitive compensation when including RSU (and you should!). Organization culture for privacy, inclusion and safe work space are enforced and penetrate to all workers. Tasks are interesting and challenging and management encourage transitions for those that want it","Long hours in the evening due to working with US west coast. There are too few social events, and when there are, they are budgeted quite poorly. The mindset is - you come here to work, party elsewhere. But basically all cons are negligible compare to the pros. This is truly an amazing place to work in."
Good company but pretentious staff,2022-09-13,"Specialist in Glasgow, Scotland",3,,"Get some cool free stuff like apps, products and lots of free food on launch days",Some staff are too up themselves.. They forget they’re working in a shop when looking down on others who work in other shops.
good,2022-12-03,Executive,5,,fun and interesting job role,working hours and the business
Good place to work,2022-11-30,Software Engineer,4,,Good place for work with trams,A lot of work for
amaze,2022-11-29,Software Engineer,5,,best bonus greatest work experience,it was mid since everyone was hella on it
nice,2022-10-06,Cyber Security Analyst,5,,nothing else matters because its awesome,yes i am not here you are here
Recommend,2022-06-04,Annotation Analyst in Singapore,5,,"Working at Apple has been one of the greatest highlights in my career. I’m happy to work in such a safe and stable environment. The benefits are amazing, especially the 4 month maternity leave and annual spending account for maternity. We have in house services such as dental and chiropractor that is really really affordable. The senior management is really supportive.",There’s little room to grow. People who speak well or only knows how to talk (and do nothing) get promoted faster than people who actually do their job right.
Top down management and silos ruined it for me,2022-12-01,Cyber Security Analyst,1,,Decent benefits and some unique security challenges to solve. Good pay,Very fragile ego amongst managers No work life balance Lack of diversity and inclusion in some teams Gang culture
Great company to work for,2022-09-29,Specialist,5,,"Benefits, Salary, Promotion opportunities, Relocation options, Gifts","Schedules, huge company, hard to reach certain people, slow promotion"
Work life balance,2022-11-30,Associate,3,,The company has good perks and compensation,Apple does not have the best work life balance and are rigid about work from home
Sales associate,2022-10-09,Anonymous Employee,5,,Easy interview  Ask many questions,There are no cons for apple
Great place,2022-10-09,Specialist,5,,Really friendly people and good benefits,"Not many, some difficult customers"
Great company to work for Part Time,2022-09-07,Technical Expert in Sydney,5,,The team.  Supportive managers.  Benefits.,"Compulsory to have availabilities on weekends. Leave have to be used to have weekends off. Sometimes, by pure luck, you will randomly have a Saturday or Sunday off."
Sales,2022-09-19,"Sales Representative in Toronto, ON",5,,The benefits of the job are benefits and salary,There are limited Cons though there are improvements that can be made
Good company to work for,2022-10-03,"Technical Specialist in Greenhithe, England",4,,Really good benefits Flexible working especially when you have,A bit cultish and can be a bit overwhelming at times. You do often get cliques and favouritism amongst staff and management. So some people progress when no one else can understand why.
Senior insights,2022-10-08,Business Analyst,5,,Work life balance Good peers  Inclusive at all levels in the org,No complaints everything is good
No progression,2022-10-11,Anonymous Employee,3,,Good benefits healthcare and dental,Bad salary for the work they ask you to do
Good Company,2022-10-11,Software Engineer in Hyderābād,5,,Good and Great and Futuristic,No cons are there especially in development area
Difficult climbing,2022-10-04,Anonymous Employee,4,,- Great Benefit Pack - Stable Company,- Super Competitive Inside - Difficult to Move Forward (also considering external applicants) - Average Salaries
No,2022-10-13,Recruitment Coordinator in Cork,4,,"Great office, good work culture",Contractors are treated very differently to perm staff
Best company,2022-09-28,Technical Specialist in Miranda,5,,One of the best employers and employees ever,Till know I have no problem with this company and I’m so happy with the company
Many benefits,2022-10-02,Specialist in Melbourne,4,,- Heaps of benefits & free food for special events - Great culture,- High turnover - Lots of movement around the business
"Challenging but fun job, no WLB",2022-09-24,"Hardware Engineer in Shanghai, Shanghai",4,,Provides great opportunity of developing new technology of your own,"Very long work hours, start the day at 7 and end at 12"
Apple - Payments,2022-10-03,Payment Specialist in Cork,4,,- Great benefits - Fantastic colleagues - Opportunity for progression in a big company.,- Work schedule may require weekend shifts
Great job,2022-05-15,Anonymous Employee,5,,"Ample training, career opportunities beyond retail, a wide range of benefits beyond just staff discount, incredible team and supportive management. A place where you get what you put in so a realistic positive attitude and a culture of open feedback even to upper management is a unique trait not seen in many companies.",Customer expectation can be unreasonable and even with support can be extremely tiring especially when low staffed. Because of such a positive intent culture some staff abuse sick days which can put pressure on team. All in all still the best place to work in my opinion.
Review on apple software engineer job,2022-09-09,Software Developer in Hyderābād,5,,everthing is good in the company.,not a thing bad in company.
Apple Eng,2022-09-04,Technical Support Engineer,5,,Very laid back workplace with great responsibility. Apple is very giving to their employees.,Lack of communication in the workplace.
good,2022-09-05,Hardware Engineer,5,,It is designed well for the iPhone appearance,The function of Apple watch should be improved
Retail Disgraceful,2022-07-08,Anonymous Employee,1,,- discounts - very few people,"- micro management  - managers are awful  - double standards  - daily discrimination - scare tactics - constantly understaffed  - favouritism  - no loyalty for people who have been there for years - won’t let you unionise or even speak up about concerns  - management constantly try to control you by having a “mangeaient controlled and supervised employment representative team” where they disregard what you say - poor working hours - corporate team get treated significantly better with better pay and bonuses and retail team get forced to accept poor pay, poor working conditions and poor treatment"
Great,2022-09-03,Retail Sales Associate,4,,The company was good with a lot of bonuses and time off,Too many gossiping in the company around team mates
N/A,2022-08-30,"Apple Genius in Vancouver, BC",5,,Benefits are phenomenal. Stock grants are fantastic.,Environment can be too fast paced. Too much silly politics. Lots of self absorbed and clueless managers.
great culture,2022-07-06,Business Expert in Sydney,5,,Amazing culture and a company that attracts truly amazing people.,"The company is currently reviewing pay structures to meet the market and the rising cost of living/inflation has resulted in alot of people leaving to seek higher pay elsewhere.   However, this is currently being addressed openly and changing for the better."
I loved the people at Apple,2022-09-05,Specialist in Bologna,5,,- Culture - Coworkers - Pay,- Stressful during product launch or Christmas
Just no,2022-09-12,"Anonymous Employee in Sheffield, England",2,,"Staff Discounts Great team The ""brand"" Improved customer service skills",Management Obnoxious customers Terrible shift patterns Like working in North Korea
brilliant company,2022-09-12,Specialist,5,,really takes care of you,unsociable hours if you want to progress
Great,2022-07-11,Customer Serice Representative,5,,The perks and prestige of the company,Salary and working hours not the best
Sales,2022-07-11,Sales Executive,5,,"Excellent Company, Growth opportunities plenty",None. No cons. A great place to work
Excellent company,2022-11-02,Janitor/Cleaner,1,,Lots of faeces to clean up,Not enough female toilets in the building
AHA Tech Advisor,2022-07-12,AHA Technical Support Advisor,5,,Great management Great benefits Adaptable Engaging and helpful,"None, I had a great experience"
Loved working here,2022-07-06,"Product Specialist in Calgary, AB",5,,great team fun environment  great discounts,tough during holidays and launches
Competitive salary lack of flexibility,2022-09-22,Project Manager,4,,"Great salary and benefits, good stock program",Work load and lack of flexibility
Going down the drain,2022-09-22,Customer Relations in Istanbul,2,,Good benefits. Not so pushy if you are a good employee,No promotion possibility. Overworked base level employees.
Overall very good and inspiring company,2022-06-11,Annotation Analyst in Singapore,5,,Nice compensation for their employee. Motivates and Inspire their employee.,You have to be extra active and seek work or join into the community.
d,2022-07-14,"Sales Development Representative (SDR) in London, England",5,,great place to work for,I have no cons to add
