review_title,review_date,review_person,ratings,review_text,review_text_pro,review_text_con
Massive egos get in the way of the mission,2014-06-04,"Senior Communications Officer in Seattle, WA",1,,"Worked on an amazing, cross-disciplinary agile team of very smart individuals. Lots of opportunities for learning. Experience looked great on a resume.",Massive egos get in the way of the wonderful mission. Back-stabbing co-workers fight and claw their way to the top. Employees are paralysed when it comes to decision making.
Gates Foundation,2015-06-22,"Anonymous Employee in Seattle, WA",4,,"Mission of the foundation is easy to get behind - all lives have equal value. Work with good people. Health clinic on site, focus on sustainability",No direct bus routes decision making either drawn out or not thought thoroughly through may involve a lot of travel for certain positions
"Sad experience for workers, great for the world.",2013-03-05,"Anonymous Employee in Seattle, WA",2,,The belief that you can change the world is great and they have the money to back it.,"Do not expect to be treated as an equal. The sense of entitlement just because you work at the foundation runs rampant, which is a little unsettling."
Awesome! Super talented people determined to change the world!,2013-03-14,"Business Analyst in Seattle, WA",5,,Awesome coworkers Opportunity to make an impact Very professional work environment Superb facilities for staff (benefits and salary),slow decision making Regional offices aren't empowered enough to make strategic decisions Poor work life balance
Feel good about where you work,2013-05-15,"Anonymous Employee in Seattle, WA",4,,"Satisfying to work at a place where even if you're not doing the work on the ground, the work you do enables it in some way.",There is a fine line between pride of enabling good work and arrogance. There seems to be quite a bit of the latter and that was disappointing.
Not for everyone,2016-03-04,"Senior Program Assistant in Seattle, WA",4,,You have the opportunity to be a part of doing something positive in the world and to meet some terrific people.,"It can feel like working for a behemoth and decision-making is confusing and often senseless, even on small teams."
"Great Benefits, Poor Organizational Management",2020-02-20,"Communications Officer in Washington, DC",4,,"great pay, parental leave, unlimited vacation, great health care, flexible work culture","a lot of re-organizations and shifts in strategy, leading to a lot of ambiguity and disorganization, not enough manager training"
"Amazing place to work, if you go in eyes wide open.",2020-01-06,"Senior Program Manager in Seattle, WA",5,,Mission and total compensation is unparalleled,Constant change at every level is difficult for people who don’t work well in those environments.
Executive Office,2015-08-30,"Anonymous Employee in Seattle, WA",4,,BMGF has a great mission - can be very inspiring to contribute. Very talented people to work with.,"They are cultural challenges, somewhat related to the immense scale of the work. Related to that, work domains can be silo'ed. But leadership is working hard to address the issues."
"Amazing place, amazing people and an amazing mission, but a disappointment in terms of the actual work experience.",2008-06-23,"in Seattle, WA",2,,"The Mission, what the organization is striving to achieve in the world","bureaucracy, hierarchical, political, not a fun place to work"
Wanted to love it,2018-01-31,"Anonymous Employee in Seattle, WA",3,,"Smart colleagues. Ambitious aspirations, very inspiring. Beautiful office space and very generous benefits.",Low salary/bonus. Highly political culture. Bureaucratic. Not performance-driven.
"Unparalleled beenfits, challenging work environment",2015-07-13,"Anonymous Employee in Seattle, WA",3,,"3:1 match for charitable contributions, 100% health benefits, transportation rebates, great mission, beautiful campus, centrally located","Weak middle managers, complex, bureaucratic, poor decision-making"
Great mission and nice place to do meaningful work,2017-02-27,"Senior Program Assistant in Seattle, WA",3,,Great compensation and benefits Working on improving culture,Limited career development opportunities People tend to have an entitled attitude
Interesting,2011-03-08,"in Seattle, WA",2,,You feel like you're in a cohort of accomplished and well-meaning individuals,"No clear accountability, no room for internal promotion"
Life changing,2014-02-26,"Anonymous Employee in Seattle, WA",5,,Great place to work with the best mission of any org always challenging. You learn more about yourself and the world working there. Fantastic people,Lot of politics; lots of Type A personalities
Program Assistant,2015-10-14,"Program Assistant in Laurel, MD",4,,Working alongside of brilliant minds for purpose,No clear path for advancement for most positions.
program assistant,2016-03-10,"Program Assistant in Seattle, WA",3,,Benefits are wonderful and campus is beautiful,No upward or promotions for PA positions
Anonymous,2015-07-15,"in Seattle, WA",1,,The mission. The benefits.,"Enormous bureaucracy, highly dysfunctional, down right cut throat in many cases. Be ready for constant chaos. Mind blowing politics and re-orgs are constant."
"Great people, great mission",2015-06-04,"Anonymous Employee in Seattle, WA",4,,Smart people Interesting work Travel opportunities Grantee interactions Supportive team,hard to get in the work in 40 hours middle management needs help
Innovative Environment,2015-06-26,"Anonymous Employee in Seattle, WA",4,,"impactful and challenging work, strong community of intelligent colleagues, good work life balance","overly consensus driven - lack of decision making, frustrating processes"
Brilliant people work at the foundation doing amazing work,2012-05-04,"in Seattle, WA",4,,"Mission, Quality of the staff, Seattle Facilities. employee Benefits",Management skills need improvement and work process simplification is needed.
"Great mission, too many strategy changes",2013-01-20,"Project Coordinator in Seattle, WA",4,,The foundation has tremendous benefits and incredible people and a laudible mission,"the culture is largely ego driven, hierarchial and the strategy changes constantly."
Great benefits and mission to engage in,2017-02-18,"Program Assistant in Seattle, WA",5,,"Benefits, location, time off, shared mission","There is a very heavy, liberal political cloud that encompasses everything, despite the foundation's official ""neutral"" stance."
Gates,2016-04-28,"in Ridgewood, NJ",3,,"Great mission, high quality talent, amazing resources",High prioritization of strategy at the expense of a parallel emphasis on execution
"Outstanding individuals, mission-driven and still needing to find the right level of bureaucracy",2012-10-15,"Anonymous Employee in Seattle, WA",4,,"smart, driven, world-class individuals, yet thin on managerial experience and skills",managerial talent is thin and not an area of investment ... in an investment organization
High-Impact Work,2016-01-07,"Senior Program Officer, Global Health Policy/Advocacy in Seattle, WA",5,,I get to work on incredibly important stuff every day.,"Well known for bureaucratic process and group-think, but getting much better on both fronts."
Great Mission,2016-04-09,"Senior Program Officer in Seattle, WA",3,,"Great mission, great facilities, not resourced constrained, in the middle of impactful systems change.",Leadership doesn't always embody what they are saying. Mercer St.
Manager,2016-08-25,"in Seattle, WA",3,,This is a great mission and benefits.,The company culture is not an easy place to work.
Program Assistant,2017-01-23,"Program Assistant in Seattle, WA",4,,"opportunities for growth, great compensation, amazing facilities, great people to work with",better knowledge management system and processes
Gates Foundation,2015-07-30,"Program Assistant in Seattle, WA",4,,The Foundation provides a great benefits package that is hard to beat!,Little to no upward mobility
n/a,2010-05-16,"Project Manager in Seattle, WA",4,,"Great people, benefits, and never boring","Always shifting priorities, too top heavy - not enough doers."
Overall Great Opportunity,2018-06-01,"Manager in Seattle, WA",4,,Excellent Benefits  Good but not great salary Good Work Life Balance (depending on team),Constant organizational changes Little internal advancement
"Great mission, great benefits...choose your team wisely",2012-05-08,"Specialist in Seattle, WA",4,,Benefits are unheard of. Total comp is good. Great work environment. Lots of smart people.,Lots of periodic internal reorganizing that can be tiresome.
"Associate Program Officer, Global Health",2018-05-04,"Associate Program Officer in Seattle, WA",5,,Great mission and incredible benefits,Work / life balance not always great.
"Good mission, great benefits.",2014-03-17,"Anonymous Employee in Seattle, WA",3,,The mission you support is excellent as are the benefits.,The salaries are little low and advancement isn't really possible.
Strategy Officer,2018-10-24,"Strategy Officer in Seattle, WA",4,,Good Work and Global Focus,A lot of organization re-structuring
Great,2019-07-14,"Program Manager in Seattle, WA",4,,Benefits are great and very comprehensive,Too much staff turnover and hard to get in
Mobile Application Engineer,2016-05-10,"Mobile Developer in Seattle, WA",4,,There are learning enviornment and they work for Healthcare industries.,having team development issue and some project related issues.
Great place to work and make a difference,2020-03-10,"Senior Program Officer, Global Health in Seattle, WA",4,,Amazing colleagues; working on high impact initiatives,Internal competition and too much organizational change
decent place,2020-03-23,"Assistant Program Officer in Seattle, WA",5,,"reasonable hours and benefits, usually",lots of super type As
Refreshing,2011-10-07,"Program Assistant in Seattle, WA",5,,They are doing amazing work,I can't really say anything negative.
No specific,2020-06-23,"Intern in Boston, MA",5,,Good possibility to develop. Excellent atmosphere,it was very useful to work here
Customer Service,2018-11-25,"Customer Service in Mary, AL",3,,all good! I really enjoyed it,none! I cant think of anything
Program Officer,2015-09-03,"Program Officer in Seattle, WA",1,,Looks great on resume. Meet the leaders of the world in all subjects. Amazing experiences and interactions.,"No plan. Employee hired for experiences and background, but not used."
it was fun,2020-04-14,"Project Coordinator in Seattle, WA",1,,fun and sometimes challenging time,not fun when i had to do a lot
Review,2023-04-09,"Accounts Manager in Islamabad, Islamabad",5,,It is an international foundation that is working for the welfare of the society. The working environment is favorable and they pay good salary,The workload is bit tight. You have to work long hours to accomplish goals
Great,2022-08-09,"Sales in Perth, Tasmania",5,,Its a great place to work,I don't have any cons
Public Sanitation,2022-07-23,Sanitary Inspector in Amravati,5,,"Good Sanitation, Footpath Other Side No Garbage Area",Never Mind No Mistake Bill Sir
excellent place to work,2022-05-29,Deputy Director in New Delhi,5,,very employee-friendly; great return of job satisfaction,nothing that I would highlight
paper mail,2022-05-30,"Front Desk Receptionist in Saint Leonard, NB",5,,"polite, easy, good hours, fun","repetitive tasks to accomplish, lazy coworkers"
Developing the human factor,2022-01-07,Heath Care Assistant in Rāwalpindi,5,,Health Services care for people,Yes that my challenge i help the people
NA,2022-01-19,"Researcher in Calgary, AB",4,,great team to work with.,Political capture in defining priorities
